Comment,Date,language
"Put the speed at 0.25x speed.

0:54",2020-07-23T06:30:30Z,en
,2019-12-10T12:29:40Z,
"Please consider making video on investment banking as well.
I love ur work",2019-04-20T07:52:13Z,en
Deposit taking has nothing to do with commercial bank lending. They don't need deposits to lend.,2018-12-05T08:46:39Z,en
Give him a hiphop beat...,2018-10-11T04:08:37Z,en
"If central banks were owned by goverment, yes, thats true. But central banks are owned by ""privates"". Because of this, every boom and bust cycle, certain rich people got richer, poor gets poorer.",2018-10-03T12:24:32Z,en
you talk so fast i had to slow down the video to understand,2017-12-21T13:29:12Z,en
Deposits also create debt (from the bank to the depositor),2016-12-03T19:01:40Z,en
"""If the American people ever allow private banks to control the issue of their currency, first by inflation, then by deflation, the banks and corporations that will grow up around them will deprive the people of all property until their children wake up homeless on the continent their Fathers conquered.... I believe that banking institutions are more dangerous to our liberties than standing armies.... The issuing power should be taken from the banks and restored to the people, to whom it properly belongs.""


-Thomas Jefferson

Is all that ever comes to mind when someone talks about central banks.",2016-11-29T21:05:30Z,en
awesome work ... great videos .... keep going on and BTW about which book you are talking about??,2016-11-26T17:35:03Z,en
"Signed up and ready to order, really enjoy the videos and hope the book is even more informative!",2016-11-06T02:44:51Z,en
In One Second: scam...,2016-11-06T00:38:23Z,en
Thanks ,2025-05-12T05:03:07Z,en
Good information thank you sir ,2022-05-24T06:52:37Z,en
is this wadzee,2021-12-06T14:28:51Z,en
Thank you,2020-09-02T07:30:50Z,en
Best knowledge,2020-04-22T09:13:17Z,en
Magath ehemai,2023-10-24T04:28:09Z,others
Thank you...brother  ,2023-01-17T19:09:50Z,en
Excellent,2023-01-16T15:35:49Z,others
GL SL  ,2023-01-16T14:56:11Z,others
Ou mageth ehemai,2023-01-16T10:44:32Z,en
Niyamai aiya,2023-01-16T10:28:25Z,si
1st comment,2023-01-16T10:27:55Z,others
Thank you..great video ,2023-01-16T10:26:42Z,en
Good video brother,2023-01-16T09:47:34Z,en
,2023-01-16T09:46:23Z,
It's very useful Thank you ,2020-07-24T14:12:57Z,en
thanks,2020-12-24T00:11:52Z,en
"It is wrong (and a very common misconception) that banks lend money. Banks do not lend deposits; instead, banks create deposits when they lend because the ""loan"" is created out of thin air and appears in the borrower's account as a deposit.
Here's a must read from bank of england on that: https://www.bankofengland.co.uk/quarterly-bulletin/2014/q1/money-creation-in-the-modern-economy",2018-10-19T19:03:43Z,en
Valuable Content,2025-05-01T19:18:03Z,others
🥲 eccara amaru nah ne,2025-03-18T02:48:44Z,others
Thanks,2025-01-29T18:07:16Z,en
"It's really useful,",2024-12-25T16:21:44Z,en
Ane mta ikmnin pilithurak denna commercial atm akk pin number waradila mn 4salyak gahuwa dannthiwa.dn pahuwadath gihin bluwa wadi wara ganna nak bavitha kara ath kiyana mage account akk newei.aithikraya rata inne.ane aka lock kralada,2024-12-07T17:05:28Z,ta
Thanks,2024-01-03T08:17:29Z,en
Ane thnq man godak igena gaththath atm eken  salli ganna vidhiha mata vayasaka manussayek thamai kiyala dhunne . Adha mata me ken godak prayojana una thnq,2023-11-28T06:32:42Z,ta
Thank u useful video,2023-02-09T06:18:45Z,en
Do you wish to continue with this transation kiyala thiyene eke no ebuwoth mokada wene,2022-11-10T08:27:21Z,en
"මං මීට කලින් atm එකකෞන් සල්ලි අරන් නෑ.පළවෙනි පාරට මං card eka දාල සල්ලි withdraw වෙන්න දැම්ම.ඊට පස්සෙ ටික වෙලාවකින් card eka එලියට ආව.මං card එක ගන් නැතුව  හිටියා සල්ලි එලියට එනකන් . ටීක් ටීක් ගාලා ආයෙ card එක ඇතුලට ගියා,ආයෙ carad එක ගන්න බැරි උනා.bank එකෙන් කිව්ව ඊලග දවවෙ ය්හමයි ගන්න වෙන්නෙ කියල. සල්ලි ගන්න කලින් card එක එලියට ආපු වෙලාවෙ card  එක ගත්තෙ නැති එකද අවුල .මං a ගැන මෙලෝ දෙයක් දන් නෑ.ඒකයි අහන්නෙ",2021-02-25T13:33:32Z,si
Cash machines works 4 us.,2020-07-17T15:00:11Z,en
මේක ගොඩක් වැදගත් උනා දාලා තියෙන එක.. මන් මේ විඩීයෝ එක මාර්ගයෙන් දෘශ්‍යාබාදිත කෙනෙක්ට සල්ලි අරන් දෙන්න උදව් කළා.. Thank you so much..!,2020-07-03T07:22:56Z,si
"super kokul
weldone",2020-02-13T17:28:42Z,others
""" හිතල තිබ්බෙ නෑ මල්ලී, ඌ මැරුනද? "" පොලීසියට පුලුවන්ද මේ විදිහට පාරෙ අය අහිංසකයොන්ට වෙඩිතියන්න - https://youtu.be/KFnO5DfBv_E",2024-01-19T02:37:15Z,si
thanks bro mamge 65 danna hitiye ammo mun,2025-05-19T10:28:48Z,ta
"Commercial bank eka gana tikak hoyala balanna ona, mageth salli wagayak kapala poliya adu karala thibba Money market account eke.Account eka open karala awata passe SMS walata kiyala 500k kapala, mase poliya dala naha.",2025-05-15T11:34:34Z,ta
හපොයි..හපොයි..ලොකුම කස්ටමර් බේස් එකක් තියෙන පුයිව්ට් බැංකුව කියගා තමයි කියන්නේ..එකවුන්ට් එකක් දාන්න හිටියේ..ඕනෙම නැහැ එහෙනම්,2025-04-26T12:14:27Z,si
Mg com bank account eken 16000 kepila tibba.. Hebei mata eka aye hadala dunna benk eken.. Eunata bayai tama,2025-04-22T17:13:19Z,others
"Mageth account Eken laksha 1.5ta wadi gaanak kapuna, thawama labune na , hamoma parissmen",2025-04-22T09:05:23Z,others
Thank you bro danuwath kalata.,2025-04-18T16:22:03Z,others
okay bank niladarin danuwathwa siduwe.hoda welawata mama account eaka oya bank eake open kale  naththe.,2025-04-18T16:21:32Z,others
",කාර්ඩ්  එකෙන් ගනු දෙනු  කරන  කොට  බිල ගෙවු විට එම බිල දෙතුන් වතාවක්  කපනවා  ඒ  ගැන සැලකිලිමත් වෙන්න   කාඩ්  එකෙන් බිල් ගෙවද්දි  එම බිල් රිසිට්  ලබා ගන්න  ෆොන්  එක බලන්න  බිල දෙවතාවක්  තුන් වතාවක්   වැදිලද  කියලා ඊළගට  ඕකුන්  කියන්නෙ මෙහෙ කැපිලා නෑ බැන්කුවට යන්න කියලා බැන්කුවෙන්  බඩු ගත්තෙ නැ  හොද හිතින්  ගෙවපන් මගෙ සල්ලි    ...හ්..හ්..කා  ගන්නෙ  ..නැතුව කියලා එතන පෙරලි  කරලා නැත්නම්  හ්..හ්.....ක්.කවෙනවා",2025-04-17T06:08:16Z,si
සිරා කතාව මුන් මේ විදියට තමයි කරන්නේ,2025-04-16T12:21:25Z,si
Mage salli 2parak 3100 3100.....6200 kapala aiye Mata a salli denne nehe kiyanava....kohomada aiye a salli ganne kramayak kiyala dennako,2025-04-16T10:38:51Z,ta
A salli lebunada aiye,2025-04-16T10:34:39Z,si
අම්මෝ හොඳ වෙලාවට මේක දැක්කේ,2025-04-16T06:19:34Z,si
අනිවාර්යෙන් මුන්ගේ ATM  වරදින් ..වෙනත් බැංකු card හිරවුනාම..හිරවුන සල්ලි ගන්න මාස ගනන් යනවා..ජරාම සර්විස් එකක් තියෙන්නේ,2025-04-16T02:55:15Z,si
කොල්ලුපිටියේ BOC මගෙ ලක් ෂ 1 1/2 ක් හොරා කෑවා. යාළුවෙකුගේ  online payment  35000 හොරා කෑවා,2025-04-15T09:09:34Z,si
My also cut 1800 no reson,2025-04-15T08:25:48Z,en
Thanks malli....,2025-04-15T06:08:58Z,others
ma banku kohamath wadakk na unga wasiyata vithari wada karanna gawanakmm vithari hoda unta,2025-04-15T05:53:57Z,ta
2023 වුනත් නොදන්න අය මේක බලලා Update වෙලා ඉන්න එක හොඳයි..,2025-04-15T03:20:09Z,si
සුපිරි bro,2025-04-14T21:23:20Z,si
ඇත්ත මට දෙපාරක්ම උනා,2025-04-14T14:05:13Z,si
Ammmooooo me mona Aparadayakda? Rupiyalak nathe wunath a de thange duk mahansi salline... pau deiyanedipiyaw yakoo bslu wada nokara,2025-04-14T13:36:57Z,others
මං ඉන්නේ රට  කොමෂල් එකේ තමා පොත තියෙන්නේ මං දෙපරක් සල්ලි දැම්මා එත් එයාලා ලකුණු කරන්නේ නෑ පොත පස්සේ ලකුණු කරලා දෙන්නම් කියනවාලු බැංකුවට ගියාම මට මෙහෙ ඉදං වෙන බැංකුවක පොතක් හදන්නත් බෑ සල්ලී දාන්න දැන් මොකක් කරන්නද හිතා ගන්න බෑ,2025-04-14T13:35:39Z,si
සක්කිලිම බැංහුවක් මචංලා සර්විස් එකත් අන්තිමයි. යන්න ෆෑන් එශියා එකට මාරම කස්ටමර් සර්විස් එකක් දෙන්නේ....පට්ටම හොඳයි.,2025-04-14T07:42:37Z,si
කොමර්ශල් බැංකු හොරු. කාඩ් වලින් තමයි හොදට ගේම ගහන්නෙ. මේක මගෙ යාලුවෙක් කියපු කතාවක්.,2025-04-14T07:01:50Z,si
",ලංකාවෙ තියෙන ජරාම  බැංකුව",2025-04-14T03:23:55Z,si
මම නම් සල්ලි  ආවද ගත්තා,2025-04-13T18:13:02Z,si
දැනුවත් කලාට Thank you,2025-04-13T16:38:27Z,si
මම අවුරුදු ගානක් ගනුදෙනු කරනවා හැබැයි මට නම් ඔහොම ප්‍රශ්නයක් වෙලා නෑ.  ඒ අතින් කොමශල් තලවතුගොඩ ශාකාව හොදයි,2025-04-13T15:16:10Z,si
These theft are still happening in commercial bank,2025-04-13T14:26:36Z,en
හපොයි මෙහෙමත් බැංකු හොරු...කොහොමද  බැංකු විශ්වාස කරන්නේ,2025-04-13T13:38:15Z,si
මගෙත් දෙපාරක් ඔහොම උනා.. 2025 පෙබරවාරි හා මාර්තු මාස වල.. Letter එකක් දෙන්න කිව්වා.. තාම මොකුත් reply එකක් නෑ..,2025-04-13T12:22:23Z,si
Aniwa banku horu,2025-04-13T08:42:32Z,others
මෙහෙම දැනුවත් කිිරිම නම් ඉතාම වටිනවා.මම හිතුවේ මට විතරයි කියලා .දැං බලපුවාම ගොඩක් මේ වගේ වෙලා තියෙන්නේ මුං හොර ගේමක් ගහනවා වගේ.,2025-04-13T01:34:30Z,si
"අනේ මේ කියන කතාව 100% ඇත්ත වෙන්න ඕනා.මොකද 2025/4 /2 මගේ a/ c එකේ තිබුන සල්ලි 120000/= ක් 2දා එකම දවසේ හතර පාරක් කපාගෙන. කමර්ෂල් බෑන්ක්, කුලියාපිටිය branch එකේ. මම දැනගත්තේ 6 වෙනිදා. bank  එකෙන් ඇහ්වම එයාලා කියනවා  google එකේ කාඩ් no save වෙලා තිබුනොත් තමයි එහෙම කැපෙන්නේකියලා.කැපිලා තියෙන්නේත් apple . Come කියලා එකකින්. ඊට පස්සේ කාඩ් එක block කරා.දැං මට හරි බයයි bank වල ගනුදෙනු කරන්න.කාඩ් පාවිච්චි කරන අය හරි පරිස්සමට.",2025-04-13T01:31:54Z,si
කෑ ගහන්න එපා කිවුවේ මොකාද මට කිව්වනම් කවුන්ටරයෙන් අත දාලා දෙනවා කණ රත් වෙන්න බේසිගේ පුතාට,2025-04-12T19:00:44Z,si
අනේ මමත් රට ඉදන් සල්ලි යවන්නේ මේකට මම හැබැඉ සල්ලි තියන්නේ නෑ,2025-04-12T17:37:42Z,si
Me kthwa attha me bank eken salli kapa gnnw card eken mageth ehema una 6000k eyla ahuwama kiynne online payment kthaw tamai,2025-04-12T16:39:39Z,others
"Commercial  එකේ සල්ලි දානවනම්...
පිනට දුන්න කියලා හිත හදාගන්න තත්වෙට හිත හදාගන්න පුලුවන්නම් දාපන්",2025-04-12T16:35:51Z,si
ඔය බැංකුවේ සල්ලි දාන්න එපා.ඔය ජාවරම් කාරයො අල්ලලා දෙන්න .,2025-04-12T09:30:43Z,si
Kiwwa eka hoday hora guhawak ehenam,2025-04-11T18:44:49Z,si
Hapo paan esiya bankuwath e wage horu inna thanak ape mahaththayage panshan eka enne ethenta un horata longahala Laksha thunayi haththa pan daahak aragena apita thamayi eka gewanna kiyanne okunta hena Gahanna ona bohoma sulu ganayi athata ganna labenne API mekata mokada karanna ona kiyala kiyanna kawuru hari danna kenek ane pin sidda wenawa ..,2025-04-11T16:50:27Z,ta
Me kathawa aththa..,2025-04-11T14:36:00Z,others
Aeththa kathawa.nittambuwe nihal super branch  eakath ehemai.commercial  bank eaka wishwasha karanna amarui.,2025-04-11T13:59:39Z,ta
Godak  pin,2025-04-11T13:01:24Z,others
Mamath oka una,2025-04-11T12:04:25Z,others
අපෙත් සල්ලි තියනව අයින් කරන්න ඕන,2025-04-11T09:38:50Z,si
මොන සිටිඑකෙද කියන්න පුලුවන්ද මහත්මය.,2025-04-11T05:25:07Z,si
NDB bank eketh ehema una mama kagahala gatte,2025-04-10T18:15:56Z,others
Commercial bank is fail almost bank is fail,2025-04-10T15:03:37Z,en
"Mlli,anrage,gemakne,pawe,oka,c,i,dita,tipsn,natuwa,kata,hollanne,netuwa",2025-04-09T16:47:27Z,others
අය්යේ මගේ account එකේ 3500 අඩුවෙල තිබ්බා ඊට පස්සේ ඔයාට කිව්වා වගේ  මටත් කිව්වා online එකෙන් අරං කිව්වා.ඊට පස්සේ letter එකක් දෙන්න කිව්වා දුන්නා එකට කතාවක් නේ.කිසිම වැඩක් නැති bank එකක්. හැමෝම commercial bank එකේ account තියනවානම් පරිස්සමෙන්.,2025-04-09T15:11:18Z,si
Ane wisadumak tiyeda api duk widala hoyapu salli,2025-04-09T08:43:46Z,others
එකවුන්ට් එකක් හදන්න හිටියෙ ලක්ශ 20 දාන්න  එපා උනා  අම්මෝ  ගොඩක් ස්තුති,2025-04-09T08:11:44Z,si
"Mageth salli kapuwa 20000k
Kagahala kagahala maat gatte",2025-04-09T06:05:07Z,others
කොමර්ෂල්  බැංකුවෙන් ගිණුම් අයින් කර ගමු   අපේ ඒවටත් මොන වෙලා දන්නෑ බැලන්ස් එක වැඩිය බලන්නේ නෑනේ,2025-04-09T01:14:45Z,si
කොමර්ෂල් බැංකුවෙන් ගිණුම අයින් කරගන්න එක  නුවණට හුරුයි,2025-04-09T01:12:45Z,si
Mageth ohoma una,2025-04-08T17:25:40Z,others
Katawa atta,2025-04-08T09:00:56Z,others
Homagama branch eka,2025-04-08T03:11:04Z,si
Aya apata salli Damme na aiye,2025-04-08T03:10:38Z,si
Apeth 20000 kapila thiyenne. Bankuwen kiuwe gemghala kiuwa oun Oya boru kiyanne,2025-04-08T03:10:03Z,others
මුං පවුල යවලා බැලන්ස් එක චෙක් කරන්න කිව්වොත් බැලන්ස් එකවත් කියන්නේ නෑ මුන් බැංකුවේ,2025-04-08T02:40:43Z,si
"අම්බෝ ලොකු දෙයක් ඕක අපිට දැනුම් දුන්නට, අපි ඩුබායිවල ඉන්නේ, මැකේෂන් ගිය ගමන් කරන එකවුන්ට් එක ින් අයින් කරනවා",2025-04-08T02:39:18Z,si
DFCC එකෙං loan  ගන්නවනං ඔයිට වඩා පරෙස්සං වෙන්ඩ ඕනෙ . මාරම ගේමක් දෙනව . Agreement  පවා සූක්ශමව වෙනස් කරනව .,2025-04-08T02:08:39Z,si
Thank u putha,2025-04-07T19:13:08Z,en
Meka nm aththama aththa..maget podi podi ganan kepenwa monata kepenwada kiyla nm mn danne na,2025-04-07T17:15:39Z,others
Banks welata ena monawath dane nathi minisunge salli damama mun monawa karanawa athi da,2025-04-07T15:45:51Z,others
Dan salli bak karala hodin account chaq karana,2025-04-07T15:44:10Z,others
Meka kiwa eka hodayi me wage banks walata salli dana wanawa nam hoden account cheq karana banck weswaa ne,2025-04-07T15:42:53Z,others
"Oya keyan katawa hare. 
Marathi ahem una.
Bank ake Sallie teyanna behe.
Kepenwa.
Oya paw.",2025-04-07T13:27:55Z,ta
matath meka una ......,2025-04-07T05:51:24Z,si
From which branch,2025-04-06T23:39:45Z,en
Mageth commercial bank man salli tika denma transfer karanawa,2025-04-06T17:12:41Z,others
ඔය.කාලකන්නි.බැන්කුවට.කවුරුත්.සල්ලිදාන්න.ඵපා.බණ්ඩාරගම.බැන්කුව.මට.වන්චාවක්.කරා.රු.7.000.ට..හොරහැත්ත.,2025-04-06T14:33:40Z,si
Bohoma isthuthi ..obata  dan7wath kalaa,2025-04-06T06:13:58Z,others
FB danna  own tika,2025-04-06T04:54:07Z,ta
Aiye  nadu  danna,2025-04-06T04:51:03Z,ta
Ammo mama danath na,2025-04-06T03:36:54Z,others
Malli oya apiwa danuwath krana eka hodayi prayiwat bank horuda parissamin oyata waradinne na jesupihitayi ,2025-04-06T03:33:58Z,others
commercial bank-  malabe ආපු කියලා වැඩක් නෑ. එතන වැඩ කරන ගෑණු කෙනෙක් ඉන්නවා කණ්ණාඩිය ඇඳගෙන අම්මෝ හරියට නිකන් එයාගේ සල්ලි අපි ගන්න එනවා වගේ. පුදුම කුහට ගෑනියෙක්. පොඩි වැඩක් කරගන්න පැයක් පැය එකහමාරක් යනව එතන. පෙන්නන්නම බැරි තැනක්.  මං හිතාගෙන ඉන්න සල්ලි ටික ගලවලා වෙන බැංකුවක දාන්න. ප්‍රශ්නෙ තියෙන බැංකු වල නෙමෙයි. බැංකුවල වැඩ කරන ස්ටාෆ් එක. මහ ඊරිසියාකාරයෝ ඉන්නේ.,2025-04-05T12:59:55Z,si
,2025-04-04T17:33:48Z,
ඔක්කොම බැංකු දැනනම් කිසිම විශ්වාසයක් නැහ .,2025-04-04T14:09:14Z,si
මගේ යාළුවෙකුටත් මේ වගේ වැඩක් උනා. ඒ නිසා මමත් කරපු දේ මගේ තිබුන ගිනුම් දෙකම වහලා දැම්මා,2025-04-04T14:08:07Z,si
Ou aka aththa mage 3000/kapala,2025-04-04T03:44:00Z,others
I have been charged interest on credit card with a standing order for auto recovery with ample funds. Beware of their international travel cards ...you will be cheated,2025-04-03T20:24:37Z,en
Mlle oya 1935 keyanaa number  aka kata Karla keyanna,2025-04-03T18:00:12Z,ta
Kathawa aththa mageth salli kapila thibuna,2025-04-03T17:27:59Z,si
,2025-04-03T17:24:09Z,
මල්ලියේ අපි.අසරණයි මගෙත් 2018 රැ 100000ක් කපාගෙන,2025-04-03T14:24:22Z,si
"මුළු ලoකාවම එක්වර Accounts  Withdrow කරමු.
අපි ඉවසන්න ඉවසන්න උන් කරේ නගිනවා වැඩියි.මෙය හැමෝටම Share කරන්න.කොමර්ෂල් හොර හැත්ත.මගේ එකවුන්ට් එකට අවුරුදු 27 ක් වෙනවා. ටෙලිකොම් සැලරිය යන්නේ ඒකට.මගෙත් අඩුවෙනවා.මම හෙටම Withdrow කරගන්නවා. මයිනලා හදපු රටනේ.අනුරයා ආවා කියලත් වෙනසක් නෑ.කොන්ද පණ නෑ.",2025-04-03T10:31:54Z,si
Commercial aka Komath awul nayakayo ganna giyoth  thamath hena awul,2025-04-03T06:34:19Z,ta
ස්තුති මල්ලී,2025-04-03T02:31:05Z,si
අනෙක් බැංකුත් එහෙම තමා...රුපියලටම ගනන් හදන්න.ප්‍රශ්ණ කරන්න.,2025-04-03T01:38:39Z,si
කොමර්ශල් එකෙන් මාරු උනා මමත්,2025-04-02T18:57:07Z,si
මුන් හොරු රැලක්.... මගෙත් කපල කුනුහරපෙන් බැන්නහම දැම්ම....,2025-04-02T16:38:24Z,si
 කෙලින්ම කියන්නෙ මේ බැංකුව පල්ලියෙ.. මටත් අසාධාරණයක් කලා. වෙන දිස්ත්‍රික්කයක හැඳුනුම්පතට ගිනුමක් හදන්න බෑ කිව්ව. හැබැයි අනෙක් ශාඛාවෙන් මම හදාගත්ත. ගිණුවල තියන සල්ලි විතරක් නෙමෙයි ගිනුමට දාන සල්ලි එදිනට නොදා ඒව ඇතුලෙන් පොලියට දීල හම්බකරගෙන පස්සෙ ගිනුමට දාන බවත් පේනවා. ලංකාවෙ හොඳම බැංකු කියල හොරට ලකුණු දාගෙන වෙන්න ඇති. කිසිම සැලකිල්ලක් නෑ මේ බැංකුවට යන සමහර අයට .,2025-04-02T15:51:26Z,si
Magath 21000k.kapila.tibba  atta maka..,2025-04-02T09:53:58Z,others
මේ  වට  යන්න  ඒපා,2025-04-02T08:37:35Z,si
මුන් දැන් මෙික කරන්නෙ අවුරැදු ගානක් ඉදන් මටත් කරා බල්ලො,2025-04-02T08:18:55Z,si
"Commercial Wedak na!
Customer care anthimai",2025-04-02T06:22:11Z,en
Maget ginum wahala dnwa tx,2025-04-02T02:57:06Z,others
Ammoo malli den harima bayaine mee weda walata apith one dala thiyenne salli denma apahu  aran wena ahekata wath danna one,2025-04-01T17:03:36Z,ta
කතාව.ඇත්ත.මටත්.එහෙම.වෙලා.තියෙනවා .මට.නම්.සුඑ.මුදලක්.මාස්පතා.කැ⁣පුවා.මම.දැන්  මුදල් .දාන්නෙ.නැ.මේ.ගැන .දැනුවත් .කලාට.ඔබතුමාට .ගොඩක් .පින්.,2025-04-01T12:43:33Z,si
Good luck,2025-04-01T10:18:12Z,others
මේක ඇත්ත මාත් හදාගත්තා account එකක්..ලොකුවට සල්ලි තිබ්බෙ නැ.එ උනාට තිබ්බ සල්ලි ටික සැරෙන් සැරෙ හේතුවක් නැතුව කැපි කැපි ගියා.ඉන් පස්සෙ එහෙමම සල්ලි දැම්මෙත් නැ.එ account එක use කරෙත් නෑ,2025-04-01T03:42:35Z,si
මටත් මේ ඕක වෙලා තියෙන්නේ මට කිව්වා මාසයක් ඉන්න කියලා 18 ගානක් ඔන්ලයින් කරලලු....මං කිසිම දෙයක් කරලා නෑ....,2025-04-01T03:21:47Z,si
,2025-03-31T23:24:19Z,
මුන් තනි හොරු...රු50.000ක් දාලා එකව්න්ට් එක හදපු දවසේ ඉදලා මේ මාස 4ට රු13.400ක් මිසින්..සර්ව්ස් චාර්ජ් කියලම කපලා...කාලකන්නි ඔකුන්..,2025-03-31T17:51:43Z,si
Ampitiya Sumanarathana himi channel eka balanna a himitath oya wage deyak wela  a wena bankuwakin,2025-03-31T07:38:15Z,ta
නියමයි කොල්ලෝ.. COMMERCIAL BANK එකේ ඔහොම වෙනවා කියලා තව කෙනෙක් ඔහොම කීවා.. මගෙ account එකත් commercial bank..,2025-03-31T05:28:07Z,si
මහජන බැංකුව ට්‍රයි කරන්න,2025-03-31T03:55:53Z,si
මටත්   ඒ දේ  උනා  මුන්  ඕන  කමින්  කපනවා  ඕක්‌ කෝ ම  එකතු  වෙලා  මේකෙන්  අයි න්  වෙන්න  ඕන ,2025-03-31T00:51:03Z,si
මේ කතාව සීයට සීයක්ම ඇත්ත මොකද මටත් මෙහෙම වුණා,2025-03-30T18:48:06Z,si
මගෙත් මාස තුනක් එක දිගට rs 5615 ගානේ කට්ටුනා...මම ඉන්නෙත් uae වල..බෑන්ක් එකට කතා කරලා ඇහුවම කියන්නේ මම ඔන්ලයින් පේමන්ට් එකක් කරලා කියලා...දැන් ඒ එකවුන්ට් එකට මම සල්ලි දාන්නේ නෑ...bank statement ඉල්ලුවම..මම ලංකාවට ආවම විතරයි ගන්ඩ පුළුවන් කියනවා..,2025-03-30T18:46:33Z,si
Mamath cancell karanawa.. bayai,2025-03-30T17:12:17Z,others
Thnx machooo,2025-03-30T13:27:25Z,en
Mage account ekat me satiyema close karanawa,2025-03-30T12:12:20Z,si
Commercial bank eke හරියට හොර කරනව.මගෙත් සල්ලි කපල තිබ්බ,2025-03-30T10:07:19Z,si
මුන හොරැක් කටට,2025-03-30T08:56:03Z,si
ස්තුතියි තව පොඩ්ඩෙන් මමත් ගිණුමක් ආරම්භ කරනවා,2025-03-30T08:55:06Z,si
"Mgeth commercial bank account ekak thiyenne, mgeth awrudu 4 kata kaling ohoma deyak una, 75000 kapila thibuna, oyage kathawa attha malli, mama action ekak gatthe naha malli, lajjawata nikang hitiya malli",2025-03-30T07:52:16Z,others
මටත් එහෙම දෙයක් වුනා,2025-03-30T06:26:59Z,si
"Onama Debit/ Credit card ekakin fraud transactions wenna puluwn.. Aththtma Fraud ekaknm Customer OTP eka dala nattn hri email ekak transaction ekata link wela nattn hri aniwaren Card Network (Visa / Master / Amex) eyalagen chargeback request krnna puluwn.
Maximum dawas 45n acquiring bank eka salli ewanawa.
Loke onama bank ekaka card ekak pawichchi krna onama kenekta thiyena normal risk ekak oka.",2025-03-30T00:38:44Z,ta
ඇත්ත මටත් පොතක් තිබිලා මම කැන්සල් කරා,2025-03-29T19:59:21Z,si
,2025-03-29T18:52:51Z,
Thanks ,2025-03-29T16:40:56Z,en
Account number කියන්න එපා,2025-03-29T16:23:16Z,si
Thank you very much,2025-03-29T16:11:48Z,en
Mage laksa vssakata arala ahunata passe mama bankuwata katakarala  hoyala baluwa  kadakamamalaga mama danata inne italiye,2025-03-29T15:59:14Z,others
අම්මෝ ,2025-03-29T15:19:01Z,si
Mama FD ekak Dala hoda mattuwak una,2025-03-29T13:50:39Z,si
Mama FD ekak Dala hoda mattuwak una,2025-03-29T13:48:22Z,si
Oke inne Maha baka pandithayo...un hithagena inne porawal kiyala,2025-03-29T13:47:12Z,others
Commercial kiyanne jarama bankuwak...,2025-03-29T13:45:00Z,others
Matah Kela welada danne Neha  mallita pin 6:23,2025-03-29T13:32:22Z,others
"ලංකාවෙ තියන බලුම  බැංකුව. Akd රජයවත් මුන්ට පාඩමක් උගන්වන්න ඕන!  හිගන Central Bank එකේ වරද, මුන්ව නලවනවට!",2025-03-29T11:53:32Z,si
මගෙත් කො. බැ. ඉ ගිණුමෙන් බොරැල්ලෙ සේනානායක පාරෙ බ්‍රාන්ච් එකේ ඔය විදියටම අරන් ලියුම්දීල බලන් හිටිය. ටික දවසකට පස්සෙ වයිෆ්ගෙ S. A. ත් සල්ලි අරගෙන. ගියාම කියනව ඔන්ලයින් ගණු දෙනු කරල මෙහෙම උනේ කියල ලිපියක් අපෙන් අරන් මාස එකහමාරකදි වගේ මගේ මුදලින් කොටසක් දුන්න. වයිෆ් ගෙනම් ගත්මුදල දුන්න. දැන් කාඩ් නෑ අපි ගත්තෙ. ඒකටත් විදීද දන්නෙ නෑ.,2025-03-29T11:27:27Z,si
Mageth ohoma. Una. 5400k. Adu una.,2025-03-29T11:03:43Z,others
කොමර්ෂල් බැංකුව කියන්නේ. ජනහිතකාමී පරිත්‍යාගශීලී බැංකුවක්. කොතරම් ධන පරිත්‍යාග පාසල් උපකරණ laptop මේ වගේ  ගොඩාක් උපකාරකරනවා. ඔයාට යම් වැරදීමක් තියෙන්න පුළුවන් ඒක ඔයා හරිගස්ස ගන්න. එහෙම නැතුව ඔයාගේ කීම අහලා අපි හැමෝටම එහෙම දෙයක් වෙන්නේ නෑ. ඔයාගේ ප්‍රශ්නෙට ඔයා බලාගන්න මේ වගේ වීඩියෝ කරන්න එපා.,2025-03-29T10:00:55Z,si
"
දැනුවත් කල එක ගොඩක් වටිනවා 
අපි මහන්සි වෙලා සල්ලි හම්බකරන්නෙ 
මල්ලි ගෙම ඉල්පු එක වටිනවා 
තවත් දැනුවත් කරන්න  මල්ලි ට ස්වභාව ධර්මයේ ආශිර්වාදය වැඩි වැඩියෙන් ලැබෙයි ",2025-03-29T09:34:50Z,si
Rajaye ewai ohoma ne,2025-03-29T09:05:02Z,others
සමිපත් බැංකුවත් එහෙමද. විශ්වාස බැංකුවක් කවුරු හරි දන්නවනමි කියන්න.,2025-03-29T08:48:35Z,si
Mu wage gonek ,2025-03-29T08:33:36Z,others
ඉදිරියටම ගෙනියන්න අනිත් අයටත් එමඟින් ලොකු සහනයක් ලැබේවි,2025-03-29T07:09:35Z,si
Thanks Bro.....,2025-03-29T01:32:48Z,en
මගෙත්    මාසෙකට   දෙපාරක්   කපකල   රු 700  -600  ගානෙ   හේතුවක්    නැහැ,2025-03-28T19:38:18Z,si
Mage putga acnt akn 10000 kapl card akan online,2025-03-28T16:41:21Z,others
