Comment,Date,language
Mata add karaganna bene,2024-02-24T13:39:24Z,ta
වැඩිම  ගාණ කීයක් ද,2024-02-22T10:59:47Z,si
Ayye hnb visa debit card eka online payment karanna hadaganne kohomada ,2024-02-12T06:40:10Z,ta
Thank you ,2024-02-03T08:45:18Z,en
Good,2024-02-02T03:22:04Z,si
mge app ekt rejester venn bane ,2024-01-10T03:16:18Z,si
,2023-12-06T17:08:58Z,
Mage account eka block kiyl watenawane,2023-12-05T00:16:35Z,si
Thankyou  i do it,2023-11-21T19:35:20Z,en
Very good ...,2023-11-20T22:35:27Z,si
Binance ekatath salli ganna puluwanda,2023-11-15T10:45:03Z,ta
Debit card number kiyana ekata mokakkda denne,2023-11-05T12:18:04Z,si
ඇප් එක හාදාගන්න බැනෙ,2023-11-01T15:19:55Z,si
අයියෙ බ්‍රාන්ච් නේම් එකයි නමයි බලා ගන්නෙ කොමද,2023-10-30T10:32:24Z,si
"Account preference kiyala, View and transact option eka on wenne nh",2023-10-01T06:31:03Z,si
Fund transfer ekt yanna banemsg ekak enwne ynn bane,2023-09-28T14:19:42Z,ta
අවුරුද්දකට කීයක් chage කරනවද  online banking වලට බැංකුවෙන්.,2023-09-11T15:44:07Z,si
Bank message phone ekata enne naththe ai?,2023-08-30T04:20:05Z,si
Mata eka karanna bane,2023-08-29T16:43:48Z,ta
Pin cid eka illnaoo ayi ee,2023-08-29T03:53:11Z,si
Mata hdn bane,2023-08-28T13:53:31Z,si
,2023-08-17T18:54:54Z,
Hnb  කාඩ් එකකින්  වෙනත් බැංකු Atm එකකින් සල්ලි ගන්න විදිහ කියලා දෙන්නකෝ,2024-03-28T06:10:43Z,si
"Thanks so much 
 hnb digital banking app ek use krn vidye video ekk dnnko",2024-03-20T17:38:31Z,si
අයියෙ  වෙන බැන්කු වලින් පුළුවන්ද     වෙන ගිනුමකට සල්ලි දාන්න,2024-03-06T17:04:11Z,si
Thank you for guiding us on how to withdraw from the ATM ,2024-02-02T14:00:16Z,en
කියලා දෙන විදිය හරියටම හරි බ්‍රෝ,2024-01-11T08:25:56Z,si
Ane sampath bank eke atm rken salli ganna video ekk one,2024-01-11T01:32:03Z,ta
Debit card එකෙන් ඉන්ධනහලකට සහ සාප්පුවකට ගිහිං ගෙවීම් කරන විදිහ සම්බන්ධව video එකක් කරන්ඩකො මිත්‍රයා. ග්‍රාමිය ජනතාවට තාම මේ දේවල් ගැන අවබෝධය අඩුයි.,2024-01-06T11:16:19Z,si
Boc atm card ekk dl slli gn berid,2023-12-29T11:49:24Z,si
ග්‍රාමීය බැංකුව සල්ලි ගන්න විදිය,2023-11-24T06:55:45Z,si
Aiye NSB ATM card eke salli ganna widiha kiyala dennko,2023-11-23T06:32:35Z,ta
Card eke pin number eka wenas karanna puluwan da,2023-11-22T18:39:47Z,ta
Ayya credi card ekk online shopinng krna vidht hadaganna hti kiynna ko kohomd kiyala ikmnt,2023-11-21T09:46:49Z,ta
ATM කාඩ් එක සල්ලි කැපෙන වද,2023-11-16T03:27:46Z,si
බැංකුවේ පොත ATM කාඩ් එක ආරබ කරන්නේ කොහොමද,2023-11-16T03:26:23Z,si
අයියේ බැංකු පොත ATM කාඩ් එකකට හරවන්නේ කොහොමද හරවන කොට පුරවන්න  තියෙන ෆෝම් මොනවද ඒගැන වීඩීයෝ එකක් ඕනේ ,2023-11-09T03:51:10Z,si
 thanks ,2023-11-06T05:57:14Z,en
"Math lagadi gaththa hnb card ekak, anik banks walata wada lesi",2023-11-05T20:38:11Z,si
Thank you so much brother ,2023-11-05T19:21:04Z,ta
"HNB DIGITAL BANKING பற்றிய சகல விடயங்களையும் தெளிவாக தெளிவுபடுத்தியதற்கு நன்றி சகோதரா!
மேலும் எனக்கு Ginei App பற்றிய விளக்கமும் தேவைப்படுகிறது.
தர முடியுமானால் தாருங்கள் சகோதரா.",2024-02-05T02:56:32Z,ta
Brother Can you say please how to change username in mobile banking app in HNB newly.,2023-10-31T03:35:57Z,ta
Brother Can you say please how to change username in mobile banking app in HNB newly.,2023-10-31T03:35:44Z,ta
Akta bomba suiz Alam on off,2023-10-12T22:55:21Z,si
Bro Naan foreign la irukain enahku otp number eduka mudiyama iruku gimail la sms varamthiri ethum seya mudiuma athusammnthama kunjam sollungka,2023-06-22T07:32:04Z,ta
Sri நான் சவுதி அரேபியாவில் இருக்கிறேன் எனக்கு இந்த   Hatton national digital bank பயன்படுத்த முடியுமா அதுக்கு என்னா செய்ய வேண்டும்,2023-06-21T12:32:28Z,ta
HNB bank mobile number change sigrathu eppdi,2023-01-25T13:37:49Z,ta
Bro Debit Card Online payments activela இருக்குது எண்டத எப்படி App மூலமா தெரிஞ்சு கொள்ளலாம்????,2022-12-14T08:22:20Z,ta
Reply soon,2022-12-02T07:56:50Z,en
Brother fund transfer panni unsuccessful endu wandhaa enna seirai then money vetti pattu iki,2022-12-02T07:56:39Z,ta
Bank Statement eppadi Bro edukkurathu,2022-11-17T00:55:23Z,ta
Bro passcode number marantha enapananum,2022-10-27T13:16:34Z,ta
Bro passcode number marantha enapananum,2022-10-27T13:15:56Z,ta
Bro passcode number marantha enapananum,2022-10-27T13:15:43Z,ta
ஒரு கணக்கை Add செய்து Fund transfer செய்த கணக்கை எவ்வாறு delete செய்வது.,2022-09-10T05:34:17Z,ta
Thank you so mush...,2022-07-08T18:47:38Z,en
View and transaction   the choice not coming what problem,2022-07-05T15:36:36Z,en
Thanks Anna,2022-04-02T11:54:07Z,ta
Bro yearly evlo charge pandraanga ..mobile banking ku,2022-03-26T13:15:41Z,ta
18:52 ,2022-03-26T13:03:14Z,other
Best banking app ethu...srilanka la...unka suggestions sollunga,2022-03-26T11:55:25Z,ta
பொல் அக்கொண்டு எனாக்கு தோவை படுகிரது முடியிமானா தொர்பு கொல்லுங்க பதில் அவசியாம்   பிலிஸ்  நண்ப,2022-02-23T07:40:05Z,ta
HNB users nema maranthudu atha eppudi edukuri anna,2022-02-18T17:57:11Z,ta
Vera level bro,2021-12-17T15:59:59Z,ta
"thanks bro  ,how to delete transaction history ??",2021-11-11T14:46:16Z,ta
Thank you so much bro...,2021-10-12T07:44:07Z,ta
Super. Thanks please SOLO,2021-10-03T15:47:48Z,en
நன்றாக விளங்கிக்கொள்ளக்கூடியதாக உள்ளது ஒரு பிரியோசனமான பதிவு நன்றி நண்பா,2021-09-15T07:14:23Z,ta
Card illatha acout mudiaytha bro,2021-09-01T01:42:54Z,ta
Bro card ille only bank pasbok tha irku atha epdi cennect panne mudima,2021-09-01T01:41:32Z,ta
"Super bro naan ippo saudi la irukken naanum intha app use panren money transfer pannumpothu otp Number phone number kku pohuthu phone number srilankavil irukku 

Enda account la phone number mattumthaan koduthu irukken 
Email id kodukkala 
Email id ya eppadi bro add panrathu
Note : naan profile la poi add pannalam enru ninaithen edit panna varuthilla ithukku enna pannalam bro.",2021-08-09T02:11:56Z,ta
"It's great initiative.
It's necessary to our clients nowadays.
Keep doing more video.",2021-06-27T13:12:49Z,en
"Its been clearly explained..
Everyone could easily understand the usage of the app ",2021-06-27T09:59:17Z,en
Thank you aiye,2024-04-28T06:13:32Z,si
Thank q ,2024-04-25T05:37:49Z,en
Rata inna kenekta sim eka genath nat nam code eka hadaganne kohomada,2024-04-17T17:49:12Z,si
Meke salli transfer karana limit ekak thiyenawada ?? Laksha 2kata wada transfer karanna bari da?,2024-02-28T02:21:35Z,ta
very helpful,2024-02-26T05:32:29Z,en
Mata next kkyana option hide vela pennanava bang,2024-02-16T11:23:02Z,si
Hnb හොදයි ලබ්බට කෝටු ගහන්න සල්ලි දාගන්න බලන්න යූටුබ් චැනල් එකටම යන්න උනානේ එදකින්,2023-12-26T06:45:35Z,si
Wena phone ekakata ena normal msg thawa phone ekakata ganna widiha kiyannako plz,2023-12-07T06:34:06Z,ta
Wena phone ekakata ena normal msg thawa phone ekakata ganna widiha kiyannako plz,2023-12-07T06:34:01Z,ta
Wena phone ekakata ena normal msg thawa phone ekakata ganna widiha kiyannako plz,2023-12-07T06:32:43Z,ta
Wena phone ekakata ena normal msg thawa phone ekakata ganna widiha kiyannako plz,2023-12-07T06:32:38Z,ta
Wena phone ekakata ena normal msg thawa phone ekakata ganna widiha kiyannako plz,2023-12-07T06:32:33Z,ta
"Rosa pata unnane like button eka 

Thank you bokka loku udawwak patta watinawa ",2023-10-26T03:01:55Z,si
Restoran sultan jari sentuh phone,2023-10-13T01:50:23Z,si
,2023-09-19T00:37:33Z,
Bro bank eka select karaddi branch name eke denna widihak pennanne nadda boc dala kadawata kiyala wage denna.,2023-08-10T11:19:27Z,ta
Mn dawas dekekete kalin hnb debit card ekak hada gatta eken online payment keraddi transaction failed kiyela watenewane,2023-06-25T10:41:12Z,si
Transfer ekak karanna account eka hadala e welema berida,2023-06-23T03:15:14Z,ta
Mokadda ane oita wada sadda ahenna katha karanna barida mona reddakwath ahenne na    4n eka කනට lan karala ahanna one   ethkota vedio eka penne na 🤦,2023-03-07T14:53:42Z,ta
HNB Credit card ekakin unath me app ekta register wenna puluwanda,2022-07-28T07:04:52Z,si
Thanks ,2022-07-15T18:59:35Z,en
Fund transfer interbase එකට යන්න බැ නේ මොකද්ද notice එකක් එනවා ඒකට මොකුත් කරන්න බැරිද?,2022-07-09T05:05:14Z,si
Thank you ,2022-07-08T12:49:34Z,en
Mata hnb bank eken e-statment ekak avilla   mage  mail ekata mokakda e ekata mokada karanna one.,2022-06-02T05:40:33Z,ta
Maximum keeyak transfer karanna puluwanda,2022-05-18T14:21:51Z,ta
Mn kalin use karapu 4n eka maru krddi ekn mn digital banking app ek uninstall kra dn me 4n ek hdnna amruyne mkda krnne ekta???,2022-03-26T16:55:40Z,si
අනේ මන්ද බන් පොඩ්ඩක් හිමීට පැහැදිලිව කියහන්කො සල්ලි ට්‍රාන්ස්වර් කරද්දී අර ෆිල් කරන්නෙ කොහොමද කියලා.,2022-02-17T18:03:40Z,si
"Hello, is it possible to transfer money to any Indian Bank Account using the HNB mobile application?",2022-02-09T14:08:56Z,en
Elama,2021-12-17T13:30:46Z,si
Patta Bokka,2021-12-17T10:36:57Z,si
Good Job,2021-12-17T03:40:05Z,si
Elama,2021-12-16T20:00:40Z,si
Super,2021-12-16T19:18:25Z,si
Excellent,2021-12-16T18:02:48Z,si
Elama,2021-12-16T17:24:36Z,si
ado thnx hode 🥰,2021-12-04T06:20:48Z,si
අපි වෙන account  එකකට සල්ලි ට්‍රාන්සර් කලාම අපිට මුකුත් massage එකක්  එන්නෙ නැද්ද ? ඒ යවපු කෙනාට යවන්න ?,2021-11-08T09:39:46Z,si
HNB එකේ debit card එක ඇක්ටිවේට් කරගන්න විදිහ කියලා දෙන්නකො කවුරු හරි.මට ATM  use කරන්න ඕනෙ නෑ  online payment විතරයි.ඒත් ඇක්ටිව් කරන්න ATM එකකට දාන්න ඕනෙ නේද?,2021-10-25T12:27:11Z,si
Nice sharing,2021-10-23T09:52:00Z,en
