Comment,Date,language
 කෙලින්ම කියන්නෙ මේ බැංකුව පල්ලියෙ.. මටත් අසාධාරණයක් කලා. වෙන දිස්ත්‍රික්කයක හැඳුනුම්පතට ගිනුමක් හදන්න බෑ කිව්ව. හැබැයි අනෙක් ශාඛාවෙන් මම හදාගත්ත. ගිණුවල තියන සල්ලි විතරක් නෙමෙයි ගිනුමට දාන සල්ලි එදිනට නොදා ඒව ඇතුලෙන් පොලියට දීල හම්බකරගෙන පස්සෙ ගිනුමට දාන බවත් පේනවා. ලංකාවෙ හොඳම බැංකු කියල හොරට ලකුණු දාගෙන වෙන්න ඇති. කිසිම සැලකිල්ලක් නෑ මේ බැංකුවට යන සමහර අයට .,2025-04-02T15:51:26Z,si
Magath 21000k.kapila.tibba  atta maka..,2025-04-02T09:53:58Z,other
මේ  වට  යන්න  ඒපා,2025-04-02T08:37:35Z,si
මුන් දැන් මෙික කරන්නෙ අවුරැදු ගානක් ඉදන් මටත් කරා බල්ලො,2025-04-02T08:18:55Z,si
"Commercial Wedak na!
Customer care anthimai",2025-04-02T06:22:11Z,en
Maget ginum wahala dnwa tx,2025-04-02T02:57:06Z,si
Ammoo malli den harima bayaine mee weda walata apith one dala thiyenne salli denma apahu  aran wena ahekata wath danna one,2025-04-01T17:03:36Z,si
කතාව.ඇත්ත.මටත්.එහෙම.වෙලා.තියෙනවා .මට.නම්.සුඑ.මුදලක්.මාස්පතා.කැ⁣පුවා.මම.දැන්  මුදල් .දාන්නෙ.නැ.මේ.ගැන .දැනුවත් .කලාට.ඔබතුමාට .ගොඩක් .පින්.,2025-04-01T12:43:33Z,si
Good luck,2025-04-01T10:18:12Z,en
මේක ඇත්ත මාත් හදාගත්තා account එකක්..ලොකුවට සල්ලි තිබ්බෙ නැ.එ උනාට තිබ්බ සල්ලි ටික සැරෙන් සැරෙ හේතුවක් නැතුව කැපි කැපි ගියා.ඉන් පස්සෙ එහෙමම සල්ලි දැම්මෙත් නැ.එ account එක use කරෙත් නෑ,2025-04-01T03:42:35Z,si
මටත් මේ ඕක වෙලා තියෙන්නේ මට කිව්වා මාසයක් ඉන්න කියලා 18 ගානක් ඔන්ලයින් කරලලු....මං කිසිම දෙයක් කරලා නෑ....,2025-04-01T03:21:47Z,si
,2025-03-31T23:24:19Z,
මුන් තනි හොරු...රු50.000ක් දාලා එකව්න්ට් එක හදපු දවසේ ඉදලා මේ මාස 4ට රු13.400ක් මිසින්..සර්ව්ස් චාර්ජ් කියලම කපලා...කාලකන්නි ඔකුන්..,2025-03-31T17:51:43Z,si
Ampitiya Sumanarathana himi channel eka balanna a himitath oya wage deyak wela  a wena bankuwakin,2025-03-31T07:38:15Z,si
නියමයි කොල්ලෝ.. COMMERCIAL BANK එකේ ඔහොම වෙනවා කියලා තව කෙනෙක් ඔහොම කීවා.. මගෙ account එකත් commercial bank..,2025-03-31T05:28:07Z,si
මහජන බැංකුව ට්‍රයි කරන්න,2025-03-31T03:55:53Z,si
මටත්   ඒ දේ  උනා  මුන්  ඕන  කමින්  කපනවා  ඕක්‌ කෝ ම  එකතු  වෙලා  මේකෙන්  අයි න්  වෙන්න  ඕන ,2025-03-31T00:51:03Z,si
මේ කතාව සීයට සීයක්ම ඇත්ත මොකද මටත් මෙහෙම වුණා,2025-03-30T18:48:06Z,si
මගෙත් මාස තුනක් එක දිගට rs 5615 ගානේ කට්ටුනා...මම ඉන්නෙත් uae වල..බෑන්ක් එකට කතා කරලා ඇහුවම කියන්නේ මම ඔන්ලයින් පේමන්ට් එකක් කරලා කියලා...දැන් ඒ එකවුන්ට් එකට මම සල්ලි දාන්නේ නෑ...bank statement ඉල්ලුවම..මම ලංකාවට ආවම විතරයි ගන්ඩ පුළුවන් කියනවා..,2025-03-30T18:46:33Z,si
Mamath cancell karanawa.. bayai,2025-03-30T17:12:17Z,si
Thnx machooo,2025-03-30T13:27:25Z,en
Mage account ekat me satiyema close karanawa,2025-03-30T12:12:20Z,si
Commercial bank eke හරියට හොර කරනව.මගෙත් සල්ලි කපල තිබ්බ,2025-03-30T10:07:19Z,si
මුන හොරැක් කටට,2025-03-30T08:56:03Z,si
ස්තුතියි තව පොඩ්ඩෙන් මමත් ගිණුමක් ආරම්භ කරනවා,2025-03-30T08:55:06Z,si
"Mgeth commercial bank account ekak thiyenne, mgeth awrudu 4 kata kaling ohoma deyak una, 75000 kapila thibuna, oyage kathawa attha malli, mama action ekak gatthe naha malli, lajjawata nikang hitiya malli",2025-03-30T07:52:16Z,si
මටත් එහෙම දෙයක් වුනා,2025-03-30T06:26:59Z,si
"Onama Debit/ Credit card ekakin fraud transactions wenna puluwn.. Aththtma Fraud ekaknm Customer OTP eka dala nattn hri email ekak transaction ekata link wela nattn hri aniwaren Card Network (Visa / Master / Amex) eyalagen chargeback request krnna puluwn.
Maximum dawas 45n acquiring bank eka salli ewanawa.
Loke onama bank ekaka card ekak pawichchi krna onama kenekta thiyena normal risk ekak oka.",2025-03-30T00:38:44Z,si
ඇත්ත මටත් පොතක් තිබිලා මම කැන්සල් කරා,2025-03-29T19:59:21Z,si
,2025-03-29T18:52:51Z,
Thanks ,2025-03-29T16:40:56Z,en
Account number කියන්න එපා,2025-03-29T16:23:16Z,si
Thank you very much,2025-03-29T16:11:48Z,en
Mage laksa vssakata arala ahunata passe mama bankuwata katakarala  hoyala baluwa  kadakamamalaga mama danata inne italiye,2025-03-29T15:59:14Z,si
අම්මෝ ,2025-03-29T15:19:01Z,si
Mama FD ekak Dala hoda mattuwak una,2025-03-29T13:50:39Z,si
Mama FD ekak Dala hoda mattuwak una,2025-03-29T13:48:22Z,si
Oke inne Maha baka pandithayo...un hithagena inne porawal kiyala,2025-03-29T13:47:12Z,si
Commercial kiyanne jarama bankuwak...,2025-03-29T13:45:00Z,si
Matah Kela welada danne Neha  mallita pin 6:23,2025-03-29T13:32:22Z,si
"ලංකාවෙ තියන බලුම  බැංකුව. Akd රජයවත් මුන්ට පාඩමක් උගන්වන්න ඕන!  හිගන Central Bank එකේ වරද, මුන්ව නලවනවට!",2025-03-29T11:53:32Z,si
මගෙත් කො. බැ. ඉ ගිණුමෙන් බොරැල්ලෙ සේනානායක පාරෙ බ්‍රාන්ච් එකේ ඔය විදියටම අරන් ලියුම්දීල බලන් හිටිය. ටික දවසකට පස්සෙ වයිෆ්ගෙ S. A. ත් සල්ලි අරගෙන. ගියාම කියනව ඔන්ලයින් ගණු දෙනු කරල මෙහෙම උනේ කියල ලිපියක් අපෙන් අරන් මාස එකහමාරකදි වගේ මගේ මුදලින් කොටසක් දුන්න. වයිෆ් ගෙනම් ගත්මුදල දුන්න. දැන් කාඩ් නෑ අපි ගත්තෙ. ඒකටත් විදීද දන්නෙ නෑ.,2025-03-29T11:27:27Z,si
Mageth ohoma. Una. 5400k. Adu una.,2025-03-29T11:03:43Z,si
කොමර්ෂල් බැංකුව කියන්නේ. ජනහිතකාමී පරිත්‍යාගශීලී බැංකුවක්. කොතරම් ධන පරිත්‍යාග පාසල් උපකරණ laptop මේ වගේ  ගොඩාක් උපකාරකරනවා. ඔයාට යම් වැරදීමක් තියෙන්න පුළුවන් ඒක ඔයා හරිගස්ස ගන්න. එහෙම නැතුව ඔයාගේ කීම අහලා අපි හැමෝටම එහෙම දෙයක් වෙන්නේ නෑ. ඔයාගේ ප්‍රශ්නෙට ඔයා බලාගන්න මේ වගේ වීඩියෝ කරන්න එපා.,2025-03-29T10:00:55Z,si
"
දැනුවත් කල එක ගොඩක් වටිනවා 
අපි මහන්සි වෙලා සල්ලි හම්බකරන්නෙ 
මල්ලි ගෙම ඉල්පු එක වටිනවා 
තවත් දැනුවත් කරන්න  මල්ලි ට ස්වභාව ධර්මයේ ආශිර්වාදය වැඩි වැඩියෙන් ලැබෙයි ",2025-03-29T09:34:50Z,si
Rajaye ewai ohoma ne,2025-03-29T09:05:02Z,other
සමිපත් බැංකුවත් එහෙමද. විශ්වාස බැංකුවක් කවුරු හරි දන්නවනමි කියන්න.,2025-03-29T08:48:35Z,si
Mu wage gonek ,2025-03-29T08:33:36Z,other
ඉදිරියටම ගෙනියන්න අනිත් අයටත් එමඟින් ලොකු සහනයක් ලැබේවි,2025-03-29T07:09:35Z,si
Thanks Bro.....,2025-03-29T01:32:48Z,en
මගෙත්    මාසෙකට   දෙපාරක්   කපකල   රු 700  -600  ගානෙ   හේතුවක්    නැහැ,2025-03-28T19:38:18Z,si
Mage putga acnt akn 10000 kapl card akan online,2025-03-28T16:41:21Z,si
"ඇත්ත
මමත් Q ඇප් එකෙන් සල්ලී දාන්න ගිහින් අංකයක් වැරදිලා වෙන ගිනුමකට ගිහිං අද වෙනකං ආපහු අරන් දුන්නෑ
ඇහුවම වෙන රෙද්දවල් කියනවා
Q ඇප් එක පාවිච්චි කරන්න එපා",2025-03-28T15:49:16Z,si
ඇත්තම කතාවක් මටත් ඕකම වුනා දැන් මම එකවුන්ට් එකේ සල්ලි තියන් නෑ,2025-03-28T15:34:02Z,si
Meka central bank eke lokkange waraddak. Ai hoyala bala na bari,2025-03-28T14:33:16Z,si
මමත් වෙන්නප්පුවේ  කොමර්ෂල්,2025-03-28T14:25:07Z,si
මම යාල 07 / 03 /2025 card  ගෙවිමක් කලා එ ගෙවපු බව මෙසේජ් ආවා ඊට පස්සේ 12/03/2025 මම රුපියල් 42000 ඉතුරු කරලා එකෙන් 10000ක් ගත්තා ඉතිරි 32000ක් තිබුනා මගෙ ගිණුමට තව 32000ක් පඩි සල්ලි වැටුනා නමුත් මෙසේජ් ආවෙ නැ සල්ලි දාපු කෙනා කිව්වා සල්ලි දැම්මා කියලා මම බැංකුවට ගිහිං ඇහුවාම කිව්වා ඔව් 32000ක් රැ එකලොහට දාල තියනවා කියලා එකෙන් 22000ක් කැපිලා ඒක කොහමද උනේ කියලා ඇහුවාම සතියට කලිං යාල ගෙවීමෙ මුදල කපා ගත්තලු මේක හොර ගුහාවක් මිනිස්සුන්ගෙ සල්ලි මාටියා ගහනවා.,2025-03-28T14:16:02Z,si
mee too 15000,2025-03-28T11:44:39Z,other
මේක යකාගේ වැඩක් නේ..කොහමද බැංකුව විශ්වාස කරලා සල්ලි දාන්නේ. බැංකුව ඔහොමද කස්ටමර්ස්ලාට සළකන්නේ. තමන්ට වෙච්ච අසාධාරණය හා පාඩුව පිළිබඳව විමසන්නට බැංකුවට ගිහිල් අහනකොට කියන්නේ කෑගහන්න එපා කියලා. බැංකුවේ ඉන්න අප්පලා හරියට ඔවුන්ගේ රාජකාරිය කළා නම් මොකටද කෑගහන්නේ. මේක හැමෝටම හොඳ පාඩමක්. කොමර්ෂල් බැංකුවට සල්ලි දැමීම පිළිබඳව දෙවරක් කල්පනා කළත් හොඳයි නේද?...,2025-03-28T11:43:39Z,si
Matath ma wage. Wedak huna  mn Bank Branch eka kiyanne nah  mage balance eke 85 k thibuna passe beluwama 60k  theyanawa kiwwa 25 ts vidala passe mn kathakarala aragaththa parissmen ganydenu Kara ne,2025-03-28T11:15:48Z,si
මාත් අදම අකවුන්ට් එක වෙනස් කරනව.,2025-03-28T10:24:18Z,si
මගෙත් රුපියල් 15000 කැපිල තිබ්බ.කිසිම හේතුවක් නැතුව ෆේස්බුක් පේමන්ට් එකක් කිවුව.මන් රට ඉන්න නිසා මොකුත් කරගන්න ඹැරි උනා.,2025-03-28T10:22:32Z,si
මටත් ලක්ෂ 2k nethi una oya bank eke horu weda kranna,2025-03-28T08:58:59Z,si
Online ඇවිල්ල ඔයාගේ bank account number එක  කියවන්න එපා.,2025-03-28T08:30:57Z,si
Meyalage atm card eka denneth athatamai kisima seftyk ne.hnb nm letter eke denne.matath den nm sekai.bayai.,2025-03-28T05:53:53Z,si
දන්න එකෙක් යන්න එපා,2025-03-28T05:39:13Z,si
මගෙත් එහෙම උනා.මුන් පට්ටම හොරු,2025-03-28T05:38:14Z,si
මමත් කොමර්ෂල් බැංකුවේ එකවුන්ට් එකක් ඕපන් කරන්න හිටියේ මගේ වාසනාවට අහම්බෙන් මේ වීඩියෝඑක දැක්කේ... පුතා ඔයාට ස්තුථියි මෙය සමාජ ගත කලාට....,2025-03-28T04:37:46Z,si
Ape kenekutathe meka una,2025-03-28T04:18:33Z,si
Ap000 ai mekata danna apa,2025-03-28T04:18:11Z,si
මුන් මගෙනුත් රැපියල් 3000 ක් කපා ගත්තා හොර හැත්ත,2025-03-28T04:14:33Z,si
Komarsal benk horu,2025-03-28T04:13:32Z,other
බුදු අම්මෝ මමත් අදම කමර්ෂල් එකවුන්ට් එක කැන්සල් කරලා දානවා.,2025-03-28T03:01:27Z,si
වැඩ  කරන  එවුන්ගෙ  වැඩක්  වෙන්න  ඇති,2025-03-27T23:50:30Z,si
Nadu dapan machan,2025-03-27T20:13:08Z,other
මටත් මේ විදිහම වුනා,2025-03-27T18:17:41Z,si
Rate minissu danuwah karata thanks,2025-03-27T17:05:23Z,si
Puduma horuRata tama kiyapu eka hoday,2025-03-27T17:04:32Z,si
Ape salli tikath ara ganna ona,2025-03-27T17:03:41Z,si
Danjwath karata thanks,2025-03-27T17:02:56Z,si
Mewa harima kathay,2025-03-27T17:02:11Z,other
Meka danuwath karata thanks,2025-03-27T17:01:14Z,si
Aye nana mr bankuwa palathe yanne naha,2025-03-27T16:57:51Z,si
කිසිම කෙනෙක් කොමර්ෂල් බැංකුව ට සල්ලි දාන්න එපා.,2025-03-27T16:50:35Z,si
සල්ලි බෙන්කුවෙ දාන්න එපා... මුන් හොරු,2025-03-27T16:26:18Z,si
Pachcha gahapu porakuth hitiya   bank ekea wedata aran .,2025-03-27T12:40:31Z,other
"එක තමයි ඔවා නියාමනය කරන්න ඔන ,,,,",2025-03-27T11:05:49Z,si
මගේත් කොමර්ෂල් බංකුවේ තමයි එකවුන්ට් එක තියෙන්නේ.ඒ උනාට මෙ වෙනකම් බංකුව අපට කරපු උදව්වක් නැහැ.ලෝන් එකක් ගන්න ගියාම නොදෙන ගානටම තමයි වැඩ  සිද්ද කරන්නේ,2025-03-27T10:46:18Z,si
අඩේ මාත් එකක් හදන්න හිටියේ තෑන්ක්ස් බන් දැනුවත් කරාට,2025-03-27T10:34:47Z,si
Patta nondiya me bankuwata ha ake weda karana niladari ha sewakayanta…,2025-03-27T08:36:34Z,si
කොමර්සල් බැංකුව ....හොර ගුහාවක් දාන්නනම් එපා වැරදිලාවත්,2025-03-27T07:48:52Z,si
Mun thani wanchawa maget atm aken salli demma nombar weraduna passe aka hadanna geya  mun mawa godak rasthiyadu kala wetharai kalama kanne,2025-03-27T06:58:00Z,si
Tambi ohomamai malli,2025-03-27T06:02:59Z,si
ලංකා බැන්කුවෙත් මෙි වගේ උනා.10 කැපුන.ඊට පස්සෙ 3000 ගානේ දෙපාරක් කැපුන.උන්ට කිවිව.මන් ඔන්ලයින් ටාන්සර් කරනවද කිවිව. මුන් කැපුව ඔහොම.,2025-03-27T04:05:37Z,si
පුදුම වැඩක් තමයි සල්ලි දන්නාත් bayai දුක vidala ganna salli අපේ,2025-03-26T20:58:35Z,si
Munta.gahnna.ona.para.ballo,2025-03-26T17:33:50Z,other
අපෙත් කැපුනා ටික ටික අපි අයින් කරගත්තා,2025-03-26T17:17:21Z,si
"අපිටත් ඕක වුනා තාම මුකුත් නෑ . දවස් 30 ක් දෙන්න කිව්වා. facebook purchase වෙලා කිව්වා. රු.80,000 ක්",2025-03-26T16:26:37Z,si
Account ඒක cancel කරන්න,2025-03-26T12:45:13Z,si
වැදගත් පනිවිඩයක් සහෝ.,2025-03-26T12:27:12Z,si
Mage ekath close karanna ona,2025-03-26T09:20:47Z,si
Commercial bank එකේ වගකිව යුතු අය දකිත්වා,2025-03-26T07:25:28Z,si
Valuable Content,2025-05-01T19:18:03Z,en
🥲 eccara amaru nah ne,2025-03-18T02:48:44Z,other
ඒ ෆොන් නම්බරෙ නැත්තම් මොකක්ද කරන්න ඔනි,2025-05-09T15:46:40Z,si
Mn ben ekata dila thiyena mobile no eka dan weda karanne. Mn inne rata mata app ekata log wenna be. Pz hel me.,2025-05-22T17:21:47Z,si
3 y bank ake ganudenu nokaroth account aka cansal wenawada,2025-05-16T10:05:45Z,si
Mage app eka lock vela,2025-03-20T15:03:49Z,si
thank you ,2025-05-12T05:03:29Z,en
"Partially correct.  Commercial banks also make their money through treasury products, swap fees, insurance and wealth management.",2025-04-28T00:01:22Z,en
WäN,2025-03-12T01:00:14Z,other
FANTASTIC EXPLANATION MAM   ,2025-04-17T16:28:49Z,en
CA  attracts no interest,2025-04-03T17:01:14Z,other
Thank you,2025-05-15T19:26:01Z,en
"This helped me in my grade 10 exams, thanks!",2025-03-18T09:16:21Z,en
Nic एशिया बैंक त १ नम्बर को चोर छ हौ,2025-03-15T07:33:50Z,other
Today is my exam 🥹🫶,2025-05-14T00:33:25Z,en
Thank you very much sir,2025-05-08T15:51:25Z,en
Amazing explanation and notes 🤌🫶,2025-04-03T13:27:23Z,en
Thank you sir,2025-03-11T10:50:02Z,en
Do you have the solution of this set??,2025-05-10T12:51:33Z,en
Only scheduled commercial banks need to maintain crr with rbi... Not unscheduled commercial bank,2025-05-13T08:09:43Z,en
Thanks for infomation,2025-04-02T15:36:24Z,en
Awesome!!!,2025-04-23T11:52:42Z,en
"Banks should only be allowed to lend the amount of money they have from depositors.
The banks lend money to debtors from depositors cash savings.  The debtor pays say 5.5% interest plus the principal to the bank and the bank pays 4% interest to the depositor with the principal going back into the safe ready to pay any cash demands from depositors.
If the bank needs more money to lend out (or to repay depositors) than it has from deposits on hand,  it can go to the central bank and borrow money from that bank and pay them interest and principal to return the money.  The central bank can either print money or get money from foreign governments or large institutions who have bought treasuries with a particular interest rate of return.
The central bank can increase the money supply in accordance with the value of the resources that have been extracted from the ground or oceans, etc, and from the work output (sweat equity) from people.  Equity gets locked up with the purchase of buildings and infrastructure and the amount of cash circulating is a measure of the difference between total economic output, equity that is locked up in bricks and mortar, and the rest is cash to circulate in the economy to facilitate the transactions of goods and services.

Money created out of thin air simply caused the value of money to be reduced which, in a word, is inflation, i.e. a house is a house regardless of the present dollar value of that house.  I bought a house thirty years ago for $100,000, today it's cash value is $1M, but it is the same house.",2025-04-15T14:01:58Z,en
"Of course central bankers have long moved on from this because it's not on their interest. Yes, let's believe everything the central bankers say as our savings have kept their value and nobody is getting poorer and poorer. Got it!",2025-04-12T17:52:32Z,en
I think the first few parts of the story can still work with the money multiplier but I agree that the facrt a lot of countries set the reserve requirement to zero means money creation can just go into infinity along with on demand reserves.,2025-04-09T02:04:59Z,en
"So what your saying is that we are not under a fractional reserve system, we are under a Commercial Banks Can Make Lones as Long as they can Justify them"" system, similar to how we got into the 2008 crisis.  Interesting",2025-04-07T00:24:26Z,en
"Money is debt. It means I will pay you. Pay you what? Gold, Silver and copper. Or other resources such as Uranium or Lithium. Money is not a resource. It's a record or a debt to you, or your debt to someone else.",2025-04-05T21:39:01Z,en
"I think I understand the refutation, but from what I understand, its not at the main point of the money multiplier effect.  This argument doesn't refute that money is created and loaned again and again (the money does multiply!).  All it basically says is the the reserve requirement is not the true limit to the effect - the effect is still there!  You could have titled this video ""The money multiplier effect is worse than you thought!"" no?",2025-04-04T03:48:18Z,en
thank god there is zero institutional support for the gold standard,2025-03-10T06:50:11Z,en
ohno mankiw's book was a lie  (not an intentional lie i guess but yk),2025-03-08T13:41:58Z,en
Came here thinking a fundamental misunderstanding when it came to our creation of finance.  Not so.  The steps are semantics.  We are governed by IOUs when it comes to labour and market.  We are torn by the ownership of resources.  Banks can laugh.  Governments can weep.  Exchange will always be with us.,2025-03-06T16:42:09Z,en
"So in summary, the money generation functions exactly like the money multiplier theory says, just by a slightly different mechanism. And the end result is the same.",2025-03-06T08:48:50Z,en
