Comment,Date,language
Login password ekk awe nena,2022-09-05T14:25:24Z,other
Login password ekk awe nena,2022-09-05T14:25:08Z,other
Mail akat user name akk annnene,2022-09-05T12:59:39Z,other
Aiye uththara 5 dunnata cilek wenne nahane,2022-09-01T09:07:57Z,si
security questions walata answer dunnama waradi kiyala enne ai,2022-08-25T16:18:13Z,en
,2022-08-18T11:17:58Z,
Emai eka awe neththan mokada karanna one,2022-08-05T07:21:57Z,si
Usename eka dn laga nathnm mokakda kranne,2022-07-24T13:01:10Z,si
App එකට යන හැම වතාවෙම user name password ගහන්න ඕනනෙ,2022-07-19T15:00:24Z,si
Mata app ekatayannamaba updat kiyala enava 🥺 app eka gaththeth iye register unethna,2022-06-30T05:39:33Z,si
මම boc acc එකක් හැදුවා. B ඇප් එකත් ගත්තා. ඒත් user id එක තියෙන ඔහොම මේල් එකක් ආවෙ නෑ. මම කොහොමද මගෙ user id එක හොයාගන්නෙ? Mail එක ඇරෙන්න වෙන විදිහක් නැද්ද?,2022-06-29T00:40:47Z,si
Why I can not find this app in my android phone ?,2022-06-14T16:02:41Z,en
Boc  එකෙන් Skrill වලට සල්ලි තැම්පත් කරන්න පුලුවන් ද?  කියන්නකෝ,2022-06-12T05:36:38Z,si
Thanks to ur guidance i got it restored.,2022-06-09T10:13:39Z,en
Password ekai security questions tikai mathaka na den mokada mn karanna oona?,2022-06-06T16:01:08Z,si
"Could not connect server.close application  
Kiyala enne ai",2022-05-26T02:06:09Z,other
අයියෙ මෙගෙ account එක ලොක් උනාsecunity  පශ්න මතක නැ වැරදි කියනවා bank එකට ගියොත් හදා ගන්න පුලුවන් වෙයිද 🥺,2022-05-13T18:24:39Z,si
"Boc & government bank okkoma pa# bank,ganudenu krnna hoda bank newei.privet bank ok,",2022-04-27T10:55:06Z,si
App eka hadaganiddi mulinma aluth password denna kalin user id eka lock unahama mokada krnne.. ,2022-04-13T04:29:32Z,si
Error  ekak wetenavane,2022-04-12T08:44:36Z,si
Plzz hellp,2022-04-07T06:44:50Z,other
Nick name ek kiyanne mokakda,2022-04-07T06:44:26Z,si
Nickname ek kiynne mokkda ,2022-04-07T06:43:49Z,other
අනෙ මන් ඉන්නෙ සව්දි වල මට මෙ ඇප් එක රෙජිස්ටර් වෙන්න ඔන්ජ් නමුත් ඉන්න ගෙදර ඉදන් සව්දි boc එජන්ට් ගොඩක් දුර පැය දහයක් වගෙ යන්නනොනි කරන්න පුළුවන් ද්ව්‍යක් කියන්න,2022-04-04T18:33:59Z,si
aluth password ekt den puluwn mnwd capital one letter simple one letter one number ned ethkt anik ewt denne kohomd,2022-03-24T05:33:32Z,si
කොහොමද email ekta genna ganne user name pasward eka,2022-03-22T07:44:04Z,si
App ekb open dennh,2022-03-18T14:31:41Z,other
රෙජිස්ට්‍රාර් වෙන්න බැ නේ,2022-02-16T14:32:32Z,si
User name Maru karaganna bane,2022-02-16T08:13:12Z,si
Ane mage eke passod eka dammata hariyanne nane,2022-02-10T00:59:50Z,si
Password eka msg ekk awamada app eka wada krnne,2021-12-06T07:30:44Z,si
User name ekai password ekai gahapuwama locked kiyala watenawa,2021-11-17T11:05:45Z,si
හුත්තෙ වීඩියෝ එකක්...උබට හෙන ගහපන් හුතිගෙ න්ලේ,2021-11-14T08:50:34Z,si
Boc account ekak hdl tiyen kenek ekt dla tiyen 4n number eka change krnne khmd,2021-11-09T09:17:03Z,si
Username mage email ekata awe nane,2021-10-30T04:33:16Z,si
Mona email ekatada msg eka enna oni kiyala api select karanne kohomada,2021-10-14T18:49:42Z,si
User name එකයි pssword එකයි ගැහුවම වැරදියි කියනවනේ ඒ ඇයි කියන්න පුළුවන්  plzz,2021-10-08T13:18:08Z,si
number ekata enne nedda,2021-10-02T18:25:22Z,si
hello mata user id and password thiyanava but  sequrity answers eka mathaka ne pc wala mata security answer eka reset karanna beriwidha ?,2021-09-30T11:01:35Z,si
මේක ආයේ BOC එකෙන් හදා ගන්න බැරිද 🥺🥺,2021-09-24T08:38:34Z,si
1:12 මේක usrname එකයි password එකයි කොහොමද බලන්නේ ,2021-09-24T08:01:25Z,si
Aluth account ekak open karana vidiya gana video ekak danna puluwan da,2021-09-22T16:50:10Z,si
පාස්වඩ් එකක් නමක් එන්නෑනෙ අනෙ,2021-09-22T07:41:32Z,si
Passe password eka hadaddi kohomada hadanne. Capital simpal akuru ekka kohomada,2021-09-15T07:58:57Z,si
User name eka ganne කොහොමද,2021-09-12T04:02:37Z,si
Sign out wenne komada,2021-09-09T08:59:54Z,other
"User name එක අමතකයි නම් මොකද කරන්ඩ ඔනි,,",2021-08-27T08:45:10Z,si
Security questions vala answer mathaka ne.. ethakota mata me app eka use krnn berida???,2021-08-24T18:01:39Z,si
User name password email ekakta enne nane,2021-08-20T18:04:01Z,si
"මුලින්ම log වෙද්දි මොකක්ද දෙන user name, password? නිකන්ම email එකට එන්නේ නෑනේ. හරියට කියන්නකෝ. බාගෙට නොකියා..",2021-08-12T06:29:15Z,si
Account eka unlock karanne khmda?,2021-08-11T18:44:54Z,si
Password ek awe ne ne normal msg walin.ehm password enda nm atm card ekak thi yenda oneda,2021-08-03T09:48:49Z,si
Online register වෙන්න බැ නේ අන්තිමයි ෂික්,2021-07-24T10:44:51Z,si
User name එක password එක කොහොමද ගන්නේ,2021-06-27T06:22:52Z,si
Re login වලදි user name එකට මොකක්ද දෙන්න ඕන,2021-06-25T15:34:58Z,si
Mata user name aka i password akai ganne kohomada kiyannko,2021-06-21T15:57:04Z,si
Smart passbook hadala thiyenne. E email password ekamada mekatath danne naththan aluthen register wenna onida,2021-06-08T13:59:25Z,si
Boc online banking register wenne kohamada,2021-06-04T15:36:44Z,other
Bank ekata yannama onida? Call karala details dila register wenna barida?,2021-06-03T11:13:43Z,si
B app ka පාවිච්චි nokara sitiyama cansal wenawada. Nawata log wenna batida,2021-05-31T15:27:24Z,si
Harinang boc WhatsApp numberayak thiyenna oane Mokeda rata inna apita udaw ganne keseda,2021-05-28T12:28:55Z,si
Me kuwait eke idang ecount ekak haduwa mail eketa kisima ms ekak aawe nane help keranna puluwangda pls,2021-05-28T12:27:22Z,si
e password ekath amathaka unoth mokkda karanne? mge app eke user id locked kiyala enwa,2021-05-28T11:54:19Z,si
කොමද ඉතිං user name ekay p word ekay maail ekata ganne,2021-05-20T05:48:50Z,si
Mama  inna kuwait  aka  itin maha idala  ap aka hada ganda puluwanda,2021-03-20T08:33:08Z,si
Ane mage user name eki password eky gehuwan locked kiyl wetanwa..mokkd krnn one kiyl kiynnkoo plzzz,2021-03-10T16:48:34Z,si
Mama bank account ekata email eka add karala ne.kohomada eka karanne???? Please reply.i wan t help,2021-02-12T14:11:27Z,si
Bank eken register wela payments keepayak kala app eken. Dan log wenakota user name password invalid kiyanawane. ,2021-01-24T02:57:36Z,si
Ez cash walata salli danna puluwanda,2021-01-19T11:23:04Z,si
ප්‍රශ්න වලට උත්තර මතක නැත්තම් unlock කරගන්න විදියක් නැද්ද ,2021-01-04T09:20:56Z,si
Login wenna kalin account eka hadanne kohomada kiyala kiyala denna,2021-01-04T08:04:46Z,si
Loook unama hanne kohomada please help me,2020-12-25T10:01:01Z,other
Password Ayeth එවන්න අපෙ Account එක boc එකට cl එකක් දුන්නොත් හරිද,2020-12-16T01:25:40Z,si
මේක හිටපු ගමන් කුඩ් නොට් සර්වර් කිය්ල වැටෙනවා..කවරේජ් එකත් හොදටම තියෙද්දි.ඇයි ඒ?,2020-12-09T13:30:25Z,si
"B app eke transfer krddi conform kraddi invalid description kiyala enw,,ai e,, eka hadaganna barida",2020-12-03T15:48:29Z,si
Gmail account ekata wath massages walatawath user name ekai password ekai ave ne,2020-11-28T06:30:04Z,si
Dawes kayak yanavada gmail aken anna,2020-11-02T09:56:48Z,ta
mama korea inne kohomada app aka hada ganne,2020-08-19T08:19:06Z,si
msg ekk awith ne,2020-08-04T12:16:27Z,other
mage disable kyla wetenwa eka hdaganne kohomd,2020-07-18T04:39:01Z,si
mage ekee loked kiyl watenw ne,2020-07-06T13:50:48Z,si
සිංහලෙන් app ඵක තිබුනනමි හොඳයි,2020-06-08T12:21:22Z,si
Mt eke ewn question wlt answer krn beri unaa..aya reanswer krn puluwn khmda,2020-05-22T10:20:05Z,si
Boc app eken salli kohenda apita deposit kale kiyala balanna puluwanda?,2020-04-29T07:09:23Z,si
Yako password eka ena vidihawath gmail eka ena vidihawath kiwe nene yako.therenna kiyapalla.bank ekata ynna oneda kiyalawath kiwe nane.bad service,2020-04-29T04:59:02Z,si
Bank ekata me dawas wala enna behane call karala  ID ekai password ekai ganna berida,2020-04-21T16:14:02Z,si
මටත් තේරෙනවා අඩුයි කියලා දෙන්න පුළුවන් ද හරියට,2020-04-20T12:32:14Z,si
Kohomada e msg tika enne email ekatai message wltai,2020-04-18T15:09:38Z,si
Pasword ekak awe na ne,2020-04-10T06:07:18Z,si
Pasword ekak awe na ne,2020-04-10T06:07:15Z,si
Password  ekai id ganne kohomada kiydenwada,2020-04-10T03:25:47Z,si
E mail ekk aawe na,2020-04-05T13:36:44Z,other
"User name ,password ekak ganne kohomada me dawaswala.",2020-04-01T07:57:49Z,si
Cufew දාලා තියන අස්සේ bank එකට ගිහින් register වෙන්න බෑ නේ.. Card එකෙන් online payment support කරන්නෙත් නෑ.. රෙද්ද nsb eka නම් support කරනවා. Cufew ඉවර උන ගමන් ගිහින් තියන සල්ලි ඔක්කොම nsb bank එකට දා ගන්නවා.. රෙද්ද තියාගෙන වැඩක් නෑ හදිස්සියකට card එකෙන් online payment එකක් වත් කර ගන්න බැරි නම්.,2020-04-01T07:53:57Z,si
"Usename, pasward ganne kohomda",2020-04-01T06:22:41Z,other
Mata awe nane user name ekai password  ekai,2020-03-30T16:58:51Z,si
Meka awul ne.....help,2020-03-29T14:40:02Z,si
Ane hadanna bene,2020-03-29T09:25:50Z,si
මෙලෝ හත්ඉලව්ක් තෙරෙන්නනේ නෑ..අපරාදේ කාලේ.... පිස්සෙක්....,2020-03-27T07:40:29Z,si
Password ekai id ekai kohomada ganne..msg ekk enne na oya widihata,2020-03-26T20:42:07Z,si
B app ekata ena paswad eka ganne kohomada,2020-03-26T04:49:38Z,si
User id ekai password ekai kohomada ganne . ?,2020-03-24T10:33:44Z,si
How to answer for security question,2020-03-11T08:16:16Z,en
Boc ekata call karanna oneda,2020-02-27T17:35:16Z,si
Mn aluthen haduwa mt mge mail akt awe naneh,2020-01-11T17:27:33Z,si
Mata me app eka hadaganna oni kohomada Email ekata password eka genna ganne,2020-01-02T16:54:37Z,si
2001 april knkta apply krnna ba neda?,2025-05-18T08:17:02Z,si
How to apply for this ?,2025-05-09T09:25:39Z,en
Contact no eka thiyanawa da,2025-05-09T01:42:52Z,si
Details plz,2025-05-07T15:55:50Z,other
Apply karanne kohomada?,2025-04-30T23:06:11Z,si
How  to reply,2025-04-28T14:16:49Z,en
සුදුසුකම් මොනවාද ?,2025-04-24T11:57:59Z,si
විස්තර දෙන්න,2025-04-08T17:45:04Z,si
Komd apply krnne,2025-03-29T04:47:05Z,si
මෙකට අැප්ලයි කරන විදිහක් කියන්නකො,2025-03-23T15:46:07Z,si
How can i apply this,2025-03-10T14:40:10Z,en
My name r j Philip,2025-03-08T19:30:06Z,other
Applyy  krnne  kohomd,2025-03-04T04:07:51Z,si
බොරු එපා,2025-03-03T02:10:51Z,si
Komada apply karanne,2025-02-20T17:20:50Z,si
Next level aiye.ikmanatama play button eka lebenna ona good luck aiye.hamadema parissamin,2025-02-15T05:29:32Z,si
Kohomd apply krnne,2025-02-07T04:14:25Z,si
How to apply,2025-02-06T22:08:49Z,en
කොහොමද aply karanne.monada oni සුදුසුකම්,2025-02-02T10:25:41Z,si
Kohomada apply karanne,2025-01-31T15:30:46Z,si
Aplay karanne kohomada,2025-01-13T17:04:19Z,si
Risalt monavada balanne,2025-01-13T17:02:48Z,si
,2025-01-06T10:15:06Z,
Apply karanne kohomada,2025-01-01T10:52:33Z,si
How to apply??,2024-12-24T09:46:50Z,en
Risalt kohomada wenne,2024-11-29T05:11:42Z,other
Apply karanne kohomada?,2024-11-04T10:29:38Z,si
A/L krl result khm wenn onid,2024-10-28T05:25:41Z,other
Apply karanne kohomd,2024-10-14T12:53:17Z,si
Apply karanne kohomada,2024-10-07T08:28:02Z,si
Kohomada aply karanna,2024-10-06T03:56:18Z,si
How to apply,2024-10-02T05:34:45Z,en
Kohomda apply krnn,2024-09-30T12:58:37Z,si
Apita joint wenna no ekk dennko,2024-09-22T05:48:26Z,si
මෙකට දාන්නෙ කොහොමද,2024-09-18T07:32:04Z,si
Number ekkawath na application kohomda,2024-09-07T13:58:53Z,en
Joind wenne Kohomada,2024-09-04T08:03:55Z,other
Attada me,2024-08-29T13:34:04Z,other
 ,2024-08-26T19:09:12Z,
OL. ද   AL ද,2024-08-22T07:35:11Z,si
Kohomda join wenne,2024-08-06T06:48:09Z,other
කොහොමද application danne,2024-08-03T18:05:33Z,si
Sudusukm monawada,2024-08-01T16:45:40Z,si
Kohomada apply karanne,2024-08-01T16:45:24Z,si
Highly appreciated this service,2024-07-25T03:35:41Z,en
Mata maths walin S3 tiyenawa eth save klm සුදුසුකම් nh kiyl vetenvne,2025-05-22T11:56:57Z,si
"Sir peoples bank/boc bank/Rdb bank/nsb bank me bank වල tranine assistant කෙනෙකුට permanent වුනාම 
ලැබෙන salary එක එක සාමානද නැත්නම් වෙනස් වෙනවද",2025-05-17T09:38:53Z,si
"Mathes valata S , ol S thiymme sinhala C cradit pass 7k thiynv , A/l A3 k art valin thiynv genaral english S thiynv mata apply krnn puluvam da",2025-05-15T14:44:11Z,si
Interview thiyenne sinhalenda,2025-05-15T14:38:57Z,en
මට o/l english වලට තියෙන්නේ S එකක් මට බැරිද apply කරන්න...,2025-05-14T12:37:40Z,si
apply no giyama server error kiyala enawane,2025-05-14T09:13:10Z,si
මට අවුරුදු 22 .මට ඇප්ලයි කරන්න් බැරිද,2025-05-14T04:30:23Z,si
Sir ol deweni para maths karama result ek enne wena result sheet ekkane ethakota banking job apply krnn aulk nadd (Hnb sampath bank) wage,2025-05-13T18:19:12Z,si
Ane wildlife government eke womenlata thiyana jobs monawada kiyala reply karannakooo,2025-05-13T05:38:30Z,si
O/l english s A/l english f banking side eke job ekakata yanna berida,2025-05-13T04:09:07Z,si
Exam කොච්චර කාලෙකින් වගේ ද තියන්නෙ,2025-05-12T16:22:44Z,si
Up,2025-05-12T15:05:55Z,en
,2025-05-12T15:05:40Z,
Me 2025,2025-04-20T07:55:29Z,en
Laksa..50tanpat.kalahakida.esadaha.masika.poliya.keyAk.labenawada,2025-03-06T10:08:09Z,si
,2025-01-20T14:35:23Z,
Thank you  denuwat karata.,2025-01-14T17:57:04Z,si
අයියේ ලක්ශ 20 ක් අවුරුද්දක් වගේ කාලයක දැම්මොත් තවත් පොලිය වැඩ් වෙනවද මාසෙට පොඩ්ඩක් පැහැදිලි කරන්න පුළුවන්ද,2025-01-08T21:20:07Z,si
ලක්ශ 5ක් බෑද??,2024-12-28T05:42:48Z,si
This is outdated. Please remove this video.,2024-12-25T15:42:01Z,en
Mama inne abudhabi wala. Mata mahe idan ma a.c. aka open Kara ganna vidiyak nadda...,2024-11-22T17:39:55Z,si
"ඔබතුමාකියපූවාවැටහූනා.නමූත්.මේ.වයසක.අයින්සකමිනිසූ.තැන්පතුකරල.ඒයින්ලේබැන.පොලියන්
ජීවත්වන.අසරනමිනිසුන්ගේ.මූදලටත්.අරියිද.මේරජය.ඒනතාලයහරිනැ.මිනිසුන්ට.ආසාදක්කල.රජයට
බදුකියලගන්නගත්තාම.දූප්පතූන්
අසරනවනවනැද.",2024-11-20T00:34:36Z,si
இங்கு இருந்து டாலர் டொலர் பணத்தை எடுத்து உங்களுக்கு போட்டால் எங்கள் நாட்டு டாலர் எவ்வளவு,2024-11-17T10:04:36Z,ta
நான் இப்போது சவுதி அரேபியாவில் உள்ளேன் நான் எனது சம்பளம் பணத்தை உங்கள் அக்கவுண்டுக்கு அதை போடுவது என் மகனின் அக்கவுண்டுக்கு தான் போடுவது அதற்கு நான் எப்படி,2024-11-17T10:02:40Z,ta
Lksa 5ta adu mudalakin din 100a fd ekak danna barida,2024-11-09T15:45:51Z,si
Lanka bank akata adagiya mama  ahuwa agollanta thama danum deela naha kiwwane,2024-10-29T17:46:47Z,si
අවම මුදල කියද,2024-10-28T14:41:17Z,si
මාස හයට පසු මොකද වෙන්නේ,2024-10-27T13:28:30Z,si
,2024-10-17T16:37:07Z,
Very Good Program Thanx ,2024-10-16T16:06:29Z,en
Me parana dewal ne,2024-10-14T09:39:31Z,other
Me p,2024-10-14T09:38:48Z,en
10 million  වලට  පොලිය  කීයද මාසෙකට ?,2024-10-11T12:02:44Z,si
"1975 ට කතා කලා,එහෙම එකක්  මේ වන විට නැත .",2024-10-05T06:01:22Z,si
Meka bankuwen ahuwama agollan danne na kiyanawa,2024-09-03T14:06:29Z,si
Bankuwen ahuwama agollan danne na upades labune na kiyanawa,2024-09-03T04:27:14Z,si
කව්ද සිටද  වලංගු වෙන්නේ,2024-08-27T05:59:31Z,si
Isthawara thanpathu watiwanna nathida,2024-08-13T07:27:32Z,si
int ඉන්ටර්ස් ට්‍රේට් එක කීයද,2024-08-10T15:34:25Z,si
Thank You,2024-08-08T09:56:34Z,en
ලක්ෂ පහකින් ස්ථාවර ගිණුමක් පටන් ගන්න බැරිද?,2024-07-24T14:20:23Z,si
මාස හයෙන් පසුව නැවත රිලැක්ස් එකවුන්ටෙක දාන්න පුලුවන්ද,2024-07-02T17:00:44Z,si
Api....lon..akk....gaendea....giyeanem....monweagea......areawea...illeanweathea............meaweatea....mukuth.....nea ...,2024-06-22T03:09:16Z,en
dinaya dapan,2024-06-16T11:20:22Z,other
parana ekakne ada dala tiyenne huthto,2024-06-16T11:19:25Z,si
Is this FD Available 18.5/-?????,2024-06-14T12:37:35Z,en
Pako boru kiyanna apa mama ada puttalam bank gihilla ahwa ahama akak Naha kiwa dathu katha kiyanna apa,2024-06-10T10:19:56Z,si
ලක්ස 5 කින් අාරබ කරන්න බැඑිද,2024-05-29T11:29:06Z,si
මේ කියන කථා සම්පූර්ණයෙන් ම බොරැ බැංකුවලින් ඔය කියන පොලී මේ වනවිට සම්පූර්ණයෙන් ම  8 % අඩු කරලා තිනේනෙ,2024-05-18T12:37:53Z,si
Thanks for your kind informations,2024-05-11T05:49:55Z,en
Meya thamath puluwanda,2024-04-04T07:45:00Z,si
Man rata enna mage potha ලක්ෂ 10 තියෙනවා aka හරවන්න barida,2024-01-31T16:28:50Z,si
මේ ගිය අවුරුද්දේ ඇඩ් එකක් නේද??????,2023-11-24T13:44:49Z,si
Aurudu kiyakata deposit aka Danna puluwanda wayasa paratarayak tiyanawada,2023-11-07T09:14:42Z,si
Thawama meka තියෙනවා da,2023-08-10T16:38:32Z,si
thanks ,2023-08-02T17:51:50Z,en
Cob bank akaka nambarayak dannako danna kenak innawanm,2023-05-02T12:42:11Z,si
Mata boc bank akaka nambarayak dannako danna kenak innawanm,2023-05-02T12:41:28Z,si
ලක්ෂ 22 19 ං/ං පොලියට අවුරුද්දක් අවසානේ කියක් ලැබෙනවාද,2023-04-29T11:05:48Z,si
Aiye auruddk fd ekk dala thiyenne..eka kal pirunama api aye bank ekt gihin ek aluth krnna oneda..nththn auto wenwda..,2023-04-27T06:03:25Z,si
relx aka thama wenas wela ne neda la 15 ta 22% thinawada,2023-04-09T13:38:17Z,si
"Kal pirunata passeda mas patha poliya ganna puluvan venne
Thanpatuva aramba karala masekata passeda????",2023-03-21T16:49:13Z,si
Laksayakin patent gonna berida malli,2023-02-18T07:46:11Z,other
Lakshayak danna puluwanda .ehama පුළුවන් nam කොහොමද poliya,2023-02-10T15:57:03Z,si
Mahabanku hora rata panya karanakota kohomada viswasa karanne...anthimata sallith naa poliyath naa.,2023-02-09T09:39:57Z,si
Sir මාසෙට ලක්ස 6කට පොලිය කියක් wetenvda,2023-01-31T19:33:35Z,si
Fix deposit ekak dammama apita oni welawaka api ithiri karapu mudal apsu ganna puluwanda.,2023-01-24T10:11:19Z,si
ලක්ෂ 10 පොඩි ගණන් වලින් පටන් ගන්න බැරිද තෙරුවන් සරණයි ,2022-12-17T18:57:03Z,si
Mata hatepola  bank aka nombara danako,2022-12-12T05:49:11Z,si
මම රට ඉන්නෙ මට පිස්ඩිපොසිටි එකවුන්ටි එකක් හදා ගන්න බැරිද,2022-12-10T13:12:06Z,si
ස්තුතියි,2022-12-10T05:49:39Z,si
දැනුවත් කරාට ගොඩක් ස්තුතියි,2022-12-06T08:38:26Z,si
මහත්මයා මට කියන්න සාමාන්‍ය තැන් පතුවක් සදහා ලක්ෂ 10 ක් තැන්පතු දැම්මහම පොලිය මාසෙකට අපිට කියක් ලැබේනවාද,2022-12-06T05:16:30Z,si
Good .....,2022-12-06T01:58:46Z,en
බොහොම ස්තූතියි හොඳ දෙයක් තවත් මෙවැනි දේ ඉදිරිපත් කිරිම සඳහා ශක්තිය ලැබේවා.,2022-12-04T11:08:38Z,si
මල්ලි වටේ යන්නෙ නැතිව  intrast rate  එක කියන්න...,2022-12-04T08:58:42Z,si
Rata inna kenekta boc eke danna hodama ginuma mokakda,2022-12-02T16:15:34Z,si
10 lks invas karoth 6month poliya 90.000k da,2022-12-01T13:42:12Z,other
Bro. Power hand plantation කියල ආයතනයල් තියනවා. බෝග වගාවන් සදහා ආයෝජනය කරන එකක්. ඒ ගැන දැනුවත් කිරීමක් කරන්න පුලුවන්ද,2022-11-29T04:27:49Z,si
මහජන බැංකුවේ ජේෂ්ඨ පුරවැසි මාසිකව පොලී ලැබෙන්නේ 15.50%යි.ඔය කියන විදියට boc එකේ 18%ක් ලැබෙනවා නේද.ඔය කියන විදියටම ලැබෙයිද?අනික ඔය( relax )වයස අවුරුදු 60උන අයටත් පුලුවන්ද,2022-11-29T04:10:17Z,si
ජේෂ්ඨ පුරවැසි කොහොමද,2022-11-28T16:23:58Z,si
දැනුවත්   කළාට  බොහොම  ස්තුතියි,2022-11-28T10:59:32Z,si
යන්න pan asia bank එකට. Meita වඩා හොදයි,2022-11-27T01:05:56Z,si
දැනුවත් කිරිම ගැන බොහෙම ස්තුති වන්තවෙමි,2022-11-25T05:59:10Z,si
Thanks,2022-11-22T18:14:21Z,en
"BOC  eke  inna  ewun  hari  Oluwen  inne...Danna  Epa  Oke  Salli. Ape  Salli...Mun  Raganne  Unge  Wage
Mun  Den  Wetila  inne....Rewatenna  Epa.",2022-11-22T10:31:00Z,si
Thanks,2022-11-21T15:49:27Z,en
ජයවේවා ,2022-11-21T01:43:16Z,si
Thanks,2022-11-20T13:15:16Z,en
Mahajana benkuwe laksa 10k  daala maseta 19000k gannawa auruddakin kal pirenawa,2022-11-18T15:51:17Z,si
Fixed deposite එකක් දාන්න පුළුවං අවම මුදල කීයද,2022-11-16T05:22:52Z,si
Thank  you,2022-11-10T18:47:54Z,en
Thank you very much brother,2022-11-10T14:19:01Z,en
500000 n barida,2022-11-08T01:07:48Z,si
Oka bankoloh welane,2022-11-05T05:27:14Z,si
Mmama kohomada mè acount eka arinne .mama inne pita rata poddak e gana kiyanna.Thanks,2022-11-04T08:02:10Z,si
රාජ්ය බැංකු කාල තොපි මිනිසුන් ගොනාට අන්දන්න තොපිට හෙනගහනව,2022-10-31T17:08:57Z,si
Other Banks have better options.,2022-10-31T10:22:49Z,en
Nsb eke 22% denawa,2022-10-31T07:58:33Z,si
Ugula  saha   hbaka   atawa    atha    appiahuwei   owata,2022-10-30T08:42:37Z,other
"ටුලේටි පහන්ටැබ නිවිල  ගොඩක් කල් පයිනස් කොම්පැනනි වල රටිටු   තැන්පත් කරල පුරතිලාබ ලබනව බන්කුුවෙ උන් ලොකුපඩි අරන් උඩබලනු් හිටිය පෙරහර යනතුරැ  ඔව පරන හමිපඩ නිව්ස් බන්කු උන්ගෙ පඩි අඩුකල ,ඔටි නැවත්විය යුතුයි",2022-10-30T05:05:37Z,si
ගොඩක් ස්තුතියි දැනුවත් කලාට,2022-10-27T16:23:20Z,si
පිට රට ඉනන කෙනෙක් BOC bank account හදන්න කොහොමද ? Onlin පුලුවන්ද ?,2022-10-27T14:33:11Z,si
ලක්ෂ පහළොවකට මහජන බැංකුවේ 27500 ගන්න පුළුවන්,2022-10-27T05:43:03Z,si
බැංකුවලට මොන දේ අදුන්නාලා දුන්නාත් ඉස්සෙල්ලාම ඕවගේ ඉන්න උන්ට මනුස්සයෙක්ට කතා කරන්න කියලා දෙන්න ඕන..රස්සාවට ඇවිත් අවුරුදු දෙකක් විතර යනකොට උන්ට අං එනවා...උදාහරණ ඕන නම් දෙන්නම්..විශේෂයෙන්ම boc .. මම එකවුන්ට් එකක් ඕපන් කරන්න ගියා ලංකාවට ගිය වෙලාවේ..අන්තිමයි.. පස්සේ වෙන බැංකුවකට ගිහින් ආවා..,2022-10-26T16:41:22Z,si
Good,2022-10-26T14:45:40Z,en
කොහොම වුනත් රාජ්‍ය බැංකුවල මුදල් තැන්පත් කිරීම ගැන අපි සතුටු වෙනවා... කීයක් හරි කපා ගත්තත් රජයටනේ.  බෙල්ලෙ වැල දාගන්න වෙනවා අඩුයි.,2022-10-26T10:09:50Z,si
Laksha 5 k deposit kaloth kiyak hambenawada,2022-10-24T15:23:14Z,si
LOLC එකේ ගෙවනව ඔයිට වඩා වැඩියෙන්.අවශ්‍ය අය ෂාකාවකට ගිහින් බලන්න,2022-10-24T11:56:25Z,si
Ane  man maseta 120k ewanawa adu gane kisima poliyak ne api salli dana gana vitarai denata laksa 10k itiri karala tiyanawa man rata iddi  ATM kad ekka blokc karanna kiwwa ekawath kare ne u blokc karannam kiyala pasward ekaran para balla pebarawari idala oktobar wenakal dapu salli aran itapasse kata karama tamai ballo atm kad eka block kare para hethta,2022-10-24T03:34:59Z,si
"Capati..
.kala.kanni..",2022-10-22T11:49:20Z,other
"Oka padui.Panasia eke maseta 19,466 rs ganna puluwan laksha 10 23.35%",2022-10-22T03:47:43Z,si
Api pita rataka idala kohomada ginumak arinne poddak e gana pahadili karanna,2022-10-21T16:58:03Z,si
withhold tax eka thama approve wela nadda ? Please update Thank  you,2022-10-21T11:51:45Z,si
Fonts කුඩා වැඩියි. ,2022-10-20T16:03:12Z,si
ලක්ෂ  20 k demmoth  hema masema 30 k ganna puluwan neda,2022-10-18T17:46:27Z,si
NSB rates mitawada hondai,2022-10-18T12:43:55Z,other
ඊට පස්සේ බදු වලට අහුවුණොත් පොලියට වඩා ගෙවන්න ඕනි නේද,2022-10-17T20:20:24Z,si
Boc එකේ double investment එක දැන් නැද්ද,2022-10-16T10:19:36Z,si
බොහෝම ස්තුතියි,2022-10-16T07:38:42Z,si
Fd wasarakta dammoth reat 1ka kopamada ?,2022-10-16T03:38:40Z,other
Danuwath krata sthuthi ...tax ..badu ..%5k  adu krla denne .,2022-10-16T01:55:55Z,si
මාස් පතා පොලිය ගන්න පුලුවන් ද,2022-10-15T17:40:34Z,si
People bnk ake thiynwa (26% fixed deposit),2022-10-15T02:42:03Z,si
,2022-10-15T02:27:36Z,
ලක්ශ 50ක් වගේ දාන්න පුළුවන්ද ?? එතකොට පොලිය වැඩි වෙනවද?,2022-10-14T23:11:43Z,si
මාස හයකට පස්සෙ මොන උගුලක් අටවයි ද දන්නෑ?(ඵල),2022-10-14T17:59:35Z,si
දුප්පත් උන්ට හැමතැනකදිම දොර වැහලා .,2022-10-14T16:59:38Z,si
පීපල්ස් එකේ 26% ගෙවනව අවුරුද්දට...,2022-10-14T16:27:31Z,si
,2022-10-14T15:51:41Z,
