Comment,Aspect,Date,model_score,lexicon_score,final_score
Fix deposit ekak dammama apita oni welawaka api ithiri karapu mudal apsu ganna puluwanda.,Transactions and Payments,2023-01-24T10:11:19Z,0.5997481346130371,1.0,0.719823694229126
ලක්ෂ 10 පොඩි ගණන් වලින් පටන් ගන්න බැරිද තෙරුවන් සරණයි ,Loans and Credit Services,2022-12-17T18:57:03Z,0.41119518876075745,1.0,0.5878366321325301
මම රට ඉන්නෙ මට පිස්ඩිපොසිටි එකවුන්ටි එකක් හදා ගන්න බැරිද,Others,2022-12-10T13:12:06Z,0.48819223046302795,0.0,0.34173456132411956
දැනුවත් කරාට ගොඩක් ස්තුතියි,Others,2022-12-06T08:38:26Z,0.7761209607124329,0.0,0.5432846724987029
මහත්මයා මට කියන්න සාමාන්‍ය තැන් පතුවක් සදහා ලක්ෂ 10 ක් තැන්පතු දැම්මහම පොලිය මාසෙකට අපිට කියක් ලැබේනවාද,Transactions and Payments,2022-12-06T05:16:30Z,0.7488179206848145,0.0,0.5241725444793701
මල්ලි වටේ යන්නෙ නැතිව  intrast rate  එක කියන්න...,Transactions and Payments,2022-12-04T08:58:42Z,0.4731369912624359,0.0,0.33119589388370513
Bro. Power hand plantation කියල ආයතනයල් තියනවා. බෝග වගාවන් සදහා ආයෝජනය කරන එකක්. ඒ ගැන දැනුවත් කිරීමක් කරන්න පුලුවන්ද,Digital Banking Experience,2022-11-29T04:27:49Z,0.45668014883995056,0.0,0.3196761041879654
මහජන බැංකුවේ ජේෂ්ඨ පුරවැසි මාසිකව පොලී ලැබෙන්නේ 15.50%යි.ඔය කියන විදියට boc එකේ 18%ක් ලැබෙනවා නේද.ඔය කියන විදියටම ලැබෙයිද?අනික ඔය( relax )වයස අවුරුදු 60උන අයටත් පුලුවන්ද,Transactions and Payments,2022-11-29T04:10:17Z,0.53696608543396,0.0,0.37587625980377193
දැනුවත්   කළාට  බොහොම  ස්තුතියි,Others,2022-11-28T10:59:32Z,0.7905812859535217,0.0,0.5534069001674652
යන්න pan asia bank එකට. Meita වඩා හොදයි,Trust and Security,2022-11-27T01:05:56Z,0.4140801429748535,0.0,0.2898561000823974
දැනුවත් කිරිම ගැන බොහෙම ස්තුති වන්තවෙමි,Others,2022-11-25T05:59:10Z,0.7102938890457153,0.0,0.4972057223320007
Fixed deposite එකක් දාන්න පුළුවං අවම මුදල කීයද,Transactions and Payments,2022-11-16T05:22:52Z,0.7847673296928406,1.0,0.8493371307849884
Oka bankoloh welane,Others,2022-11-05T05:27:14Z,0.17495262622833252,0.0,0.12246683835983276
රාජ්ය බැංකු කාල තොපි මිනිසුන් ගොනාට අන්දන්න තොපිට හෙනගහනව,Trust and Security,2022-10-31T17:08:57Z,0.7584705352783203,0.0,0.5309293746948242
"ටුලේටි පහන්ටැබ නිවිල  ගොඩක් කල් පයිනස් කොම්පැනනි වල රටිටු   තැන්පත් කරල පුරතිලාබ ලබනව බන්කුුවෙ උන් ලොකුපඩි අරන් උඩබලනු් හිටිය පෙරහර යනතුරැ  ඔව පරන හමිපඩ නිව්ස් බන්කු උන්ගෙ පඩි අඩුකල ,ඔටි නැවත්විය යුතුයි",Trust and Security,2022-10-30T05:05:37Z,0.8554385900497437,0.0,0.5988070130348205
ගොඩක් ස්තුතියි දැනුවත් කලාට,Others,2022-10-27T16:23:20Z,0.8027539849281311,0.0,0.5619277894496917
පිට රට ඉනන කෙනෙක් BOC bank account හදන්න කොහොමද ? Onlin පුලුවන්ද ?,Digital Banking Experience,2022-10-27T14:33:11Z,0.5262986421585083,0.0,0.36840904951095577
ලක්ෂ පහළොවකට මහජන බැංකුවේ 27500 ගන්න පුළුවන්,Loans and Credit Services,2022-10-27T05:43:03Z,0.49764296412467957,0.0,0.34835007488727565
බැංකුවලට මොන දේ අදුන්නාලා දුන්නාත් ඉස්සෙල්ලාම ඕවගේ ඉන්න උන්ට මනුස්සයෙක්ට කතා කරන්න කියලා දෙන්න ඕන..රස්සාවට ඇවිත් අවුරුදු දෙකක් විතර යනකොට උන්ට අං එනවා...උදාහරණ ඕන නම් දෙන්නම්..විශේෂයෙන්ම boc .. මම එකවුන්ට් එකක් ඕපන් කරන්න ගියා ලංකාවට ගිය වෙලාවේ..අන්තිමයි.. පස්සේ වෙන බැංකුවකට ගිහින් ආවා..,Trust and Security,2022-10-26T16:41:22Z,0.6382027864456177,0.0,0.44674195051193233
කොහොම වුනත් රාජ්‍ය බැංකුවල මුදල් තැන්පත් කිරීම ගැන අපි සතුටු වෙනවා... කීයක් හරි කපා ගත්තත් රජයටනේ.  බෙල්ලෙ වැල දාගන්න වෙනවා අඩුයි.,Trust and Security,2022-10-26T10:09:50Z,0.7732922434806824,0.0,0.5413045704364776
LOLC එකේ ගෙවනව ඔයිට වඩා වැඩියෙන්.අවශ්‍ය අය ෂාකාවකට ගිහින් බලන්න,Transactions and Payments,2022-10-24T11:56:25Z,0.6826332211494446,0.0,0.47784325480461115
withhold tax eka thama approve wela nadda ? Please update Thank  you,Others,2022-10-21T11:51:45Z,0.046577855944633484,0.0,0.03260449916124344
Fonts කුඩා වැඩියි. ,Customer Support,2022-10-20T16:03:12Z,0.7768236398696899,0.0,0.5437765479087829
ඊට පස්සේ බදු වලට අහුවුණොත් පොලියට වඩා ගෙවන්න ඕනි නේද,Transactions and Payments,2022-10-17T20:20:24Z,0.593994677066803,0.0,0.41579627394676205
Boc එකේ double investment එක දැන් නැද්ද,Transactions and Payments,2022-10-16T10:19:36Z,0.47152066230773926,0.0,0.33006446361541747
මාස් පතා පොලිය ගන්න පුලුවන් ද,Transactions and Payments,2022-10-15T17:40:34Z,0.6772918701171875,0.0,0.4741043090820312
ලක්ශ 50ක් වගේ දාන්න පුළුවන්ද ?? එතකොට පොලිය වැඩි වෙනවද?,Transactions and Payments,2022-10-14T23:11:43Z,0.7395427823066711,0.0,0.5176799476146697
මාස හයකට පස්සෙ මොන උගුලක් අටවයි ද දන්නෑ?(ඵල),Others,2022-10-14T17:59:35Z,0.16818256676197052,0.0,0.11772779673337935
දුප්පත් උන්ට හැමතැනකදිම දොර වැහලා .,Others,2022-10-14T16:59:38Z,0.29153499007225037,0.0,0.20407449305057523
පීපල්ස් එකේ 26% ගෙවනව අවුරුද්දට...,Transactions and Payments,2022-10-14T16:27:31Z,0.6763461828231812,0.0,0.47344232797622676
Boc bank එකේ දැන් අවුරුදු හතරේ සීන් එක නැහැ ලු. ඒක නවත්තලා කියලා තමා කියලා තිබ්බේ මිගමු boc එකෙන්,Digital Banking Experience,2022-10-14T15:28:17Z,0.49875372648239136,0.0,0.34912760853767394
අයියේ අනිත් බැන්ක් වලත් ඔහොම මාසිකව දෙන ඒවා ගැන විඩියෝ එකක් කරන්න ,Transactions and Payments,2022-10-14T15:16:02Z,0.6543165445327759,0.0,0.45802158117294306
තැන්පත් කරන විට කල්පනාකාරීව තැන්පත් කරන්න.lokka මොන උගුලක් අටවයි ද කියල කියන්න අමාරුයි.?,Transactions and Payments,2022-10-14T13:36:50Z,0.6027044653892517,0.0,0.4218931257724762
බොහොම ස්තුතියි දැනුවත් කිරිම ගැන ..තෙරුවන් සරණයි,Others,2022-10-14T13:11:40Z,0.7248228192329407,0.0,0.5073759734630584
දැනුවත් කිරිමට ස්තුතියි ඔබට,Others,2022-10-14T12:39:42Z,0.7922250628471375,0.0,0.5545575439929962
වයස 42 ට බැරිද සියලු සුදුසුකම් තියනවා,Others,2025-04-27T16:07:22Z,0.49575552344322205,0.0,0.34702886641025543
අවම ඩොලර් 5000ක් ඔනිද ඒ කියන්නෙ ලක්ශ 15ක් වගේ නේද ලක්ශ 5කින් වගේ බැරිද,Transactions and Payments,2025-04-14T11:38:38Z,0.7249559760093689,0.0,0.5074691832065582
Boc eke foreign currency fixed deposit ekakata ekapara invest karanna puluwan uparima dollars ganak thiyanawda eeh kiyada kiyanna puluwand??,Transactions and Payments,2024-12-31T19:46:35Z,0.6874394416809082,1.0,0.7812076091766357
මම කුවේට් එකට ඇඟිල්ල දැන් මාස 6 මට පුලුවන්ද WhatsApp අංකය දෙන්න,Others,2024-06-14T13:10:00Z,0.15111027657985687,0.0,0.10577719360589981
මෙක හොදයි. ආයෙත් සල්ලි ගන්න පුලුවන් නම්. ඕකෙන් ගන්න පුළුවන් කිව්වට ගන්න ගියාම මාර අවුල්. අනික Terms and Conditions වෙනස් වෙන්න පුළුවන් කියලාම තියෙනවා. අන්තිමට වෙන්නේ ඩොලර් ටික බැංකුවට සින්න කරලා රුපියල්ටික එකවුනට් එකට දාගන්න. අනිත් කාරණාව රටෙ මුදල් අච්චු ගහද්දි ඔය තැමිපතු ඩොලර් ප්‍රමාණයෙන් කොටසක් සංචිතයක් විදියට රදවා ගන්නවා. එතකොට එක පැත්තකින් මෙක පිරමීඩයක් වගේ. අලුතෙන් එකතුවෙන අයගෙන් අරන් පරණ අයට දෙනවා.,Transactions and Payments,2023-02-17T17:37:56Z,0.31898972392082214,1.0,0.5232928067445755
Ane lankawe inna apita monthly poliya wadiyen ganna puluwan banks gana video ekak dannako. Ikmanata dannakoooo ,Transactions and Payments,2023-02-14T09:49:23Z,0.4320862889289856,0.0,0.3024604022502899
Hi mage dollar account thiyenawa back eke mama rata inne kohomada eka karanne,Digital Banking Experience,2023-02-10T07:52:43Z,0.5198816657066345,0.0,0.36391716599464413
ව්හට් සැප් නබර් එක දෙන්නකෝ ලංකා bankuw,Digital Banking Experience,2023-08-05T11:38:08Z,0.8796232342720032,0.0,0.6157362639904022
saving account එක හදද්දි දීපු නම්බර් එකෙන්ම වට්සැප් අකවුන්ට් එක තියෙන්න ඕන  මහ විකාරයක්,Digital Banking Experience,2023-06-10T08:59:35Z,0.8655294179916382,0.0,0.6058705925941467
