video_id,title,description,url,likes,views,comment_count,published_at,hashtags,keyword_hits
5mR6QAg2T00,Travel this holiday season without breaking your wallet!,"Travel this holiday season without breaking your wallet! Enjoy epic travel offers and 0% interest payment plans with you HNB Card! Visit http://bit.ly/3tqyWyf to enjoy discounts up to 70% off from over 300 merchants with your HNB Card!

Visit https://www.hnb.net/product-inquiry or call 0112 462 462 to apply for your HNB Credit Card today.

#HNB #Happyisnow",https://www.youtube.com/watch?v=5mR6QAg2T00,5,133,N/A,2022-11-24T07:16:44Z,"#HNB, #Happyisnow",1
jDdE8HRKn-E,Discover the joy of banking with HNB!,"We at HNB are invested in making banking enjoyable, because joy is something you enjoy sharing with the ones you love and trust! Bank with joy whether you're shopping online, applying for your dream college, having a delicious pizza at your favourite dinner or spreading happiness to your employees.                                 
 #HNB  #JoyToBankWith",https://www.youtube.com/watch?v=jDdE8HRKn-E,0,46456,N/A,2022-09-19T07:44:59Z,"#HNB, #JoyToBankWith",1
7pMCK-aZtmg,"Simpler Than, The Simplest - HNB Digital Banking","Now you can start a bike with just one button. Life has become that simple.
But opening a Fixed Deposit or an Additional Savings Account with the HNB Digital Banking App is even simpler than that.

To simplify your life, HNB Digital Banking is now simpler than the simplest.

#HNB #SimplerthantheSimplest",https://www.youtube.com/watch?v=7pMCK-aZtmg,7,390009,N/A,2024-09-23T11:41:49Z,"#HNB, #SimplerthantheSimplest",1
O_DgxByYQSs,Evolve Now with the all new HNB Digital Banking App,"Evolve Now!
Switch to HNB Digital Banking app now and experience the evolution of Digital Banking! 

iOS - https://apple.co/3ne9tnE
Android - https://bit.ly/3tWxF0x

Enjoy the fastest and safest digital banking app to transfer funds, pay bills, access and view your accounts with biometric identifiers and more. Download now to experience the evolution of Digital Banking!

Download the app and self-register with your Debit Card!

#HNB #HNBDigitalBankingApp #EvolveNow #Evolving",https://www.youtube.com/watch?v=O_DgxByYQSs,63,187343,N/A,2021-05-05T07:07:04Z,"#HNB, #HNBDigitalBankingApp, #EvolveNow, #Evolving",1
vWQKSsNnJuU,Are you a real go-getter like Shamil? Get an HNB Home Loan now.,"Are you a real go-getter like Shamil? Get an HNB Home Loan now. Settle your loan with flexible terms and increase your installment on your future increase of income.  
Visit https://bit.ly/3hfsAMY or call 0112 462 462 to start building your home today!
#HNB #HNBHomeLoans",https://www.youtube.com/watch?v=vWQKSsNnJuU,2,125591,N/A,2021-06-01T06:40:01Z,"#HNB, #HNBHomeLoans",1
k3NwmXXMPJM,HNB Digital Banking App in Tamil | தமிழில்,"உங்கள் சந்தேகங்களும் அவற்றிற்கான விடைகளும்....
Timeline of this Video
0:54 - Digital Banking என்றால் என்ன?
1:20 - Digital Banking Download செய்வது எப்படி?
6:12 - Digital Banking பயன்படுத்துவது எப்படி?
6:40 - Digital Bankingஇன் பாதுகாப்பு நடவடிக்கைகள்
          Passcode மாற்றுவது எப்படி?
          Finger Print Activate செய்வது எப்படி?
          Face ID Activate செய்வது எப்படி?
8:02 - Peak Balance Activate செய்வது எப்படி?
8:32 - E-Passbook Activate செய்வது எப்படி?
8:49 - Account preferenceல் என்ன மாஜிக் செய்யலாம்?
10:15 - Fund Transfers
                ஒரு முறை மட்டும் ஒருவருக்கு Fund Transfer செய்ய வேண்டுமா?
               அடிக்கடி ஒருவருக்கு  Fund Trasfer செய்ய வேண்டுமா?
15:17 - Bill Payment செய்வது எப்படி?
16:24  - எதிர்காலத்தில் வரவிருக்கும் வரப்பிரசாதங்கள்
16:35 - ஏனையவை..


வங்கிச்சேவையை இணையத்தளமூடாக வழங்கும் இலங்கையின் வங்கிகளில் ஒன்றான Hatton National Bank தனது வாடிக்கையாளர்களுக்கு முற்றிலும் புதிய டிஜிட்டல் அனுபவத்தை வழங்கும் நோக்கில் நீண்ட காலமாக பாவனையில் இருந்த முந்திய இணையத்தள வங்கி வசதியிலும் பார்க்க 'தரமான', 'பாவனைக்கு இலகுவான' அதேசமயம் ""பாதுகாப்பு அம்சங்கள் பலவற்றை உள்ளடக்கியவாறு"" அறிமுகப்படுத்தியிருக்கும் செயலியே HNB Digital Banking.

முழுக்க முழுக்க திறன்பேசியை தளமாகக் கொண்டியங்கும் இச் செயலி எதிர்வரும் காலங்களில் இணையம் மூலமாகவும் வாடிக்கையாளர்களுக்கு வங்கி நடவடிக்கைகளை வழங்க முயற்சிக்கிறது.

engadachannel@yahoo.com என்ற மின்னஞ்சல் முகவரியூடாக எங்களை தொடர்புகொள்ளலாம்.
To contact for copy right issues and Advertisement, Email to engadachannel@yahoo.com

Credits
-----------
This is an all contents used  under the fair use act.
Track Info: Title Meet & Fun - Of Shane | YouTube Audio Library | Dance & Electronic | Happy
Other Attributions:
Photo by Kevin Bhagat on Unsplash
Photo by Eduardo Soares on Unsplash
Photo by Karolina Grabowska from Pexels
Photo by Karolina Grabowska from Pexels

*******************************************
Hashtags :
#HNB #DigitalBanking #HattonNationalBank

*******************************************",https://www.youtube.com/watch?v=k3NwmXXMPJM,417,16105,53,2021-06-27T07:23:26Z,"#HNB, #DigitalBanking, #HattonNationalBank",1
h2syNcMUcTY,HNB General Insurance Shorts,,https://www.youtube.com/watch?v=h2syNcMUcTY,7,116,0,2024-03-01T11:34:02Z,,1
S09IQUo2sps,Save more and Win more with HNB Mega Bonus!,"This festive season, save more with HNB to win more! Deposit any amount between Rs.50,000 /= to Rs.2,000,000/= at any HNB branch and earn yourself an exciting chance to win gifts from Damro, Abans and Singer. 

*Conditions apply",https://www.youtube.com/watch?v=S09IQUo2sps,1,800,N/A,2017-12-07T16:02:59Z,,1
6XvqeaL_pJ8,HNB Youth | Credit Card Offers,,https://www.youtube.com/watch?v=6XvqeaL_pJ8,11,732,N/A,2021-08-20T05:36:55Z,,1
C21hjo_qq_4,Receive and process your payments without a hassle with HNB IPG!,"Need an ideal way to process and receive your payments easily and securely? HNB IPG offers you the world's most safest and robust Internet payment gateway where you can focus on your progress while we will take care of your transactions!

Receive and process your payments without a hassle with HNB IPG. Call 0720 106010 or mail us at cardipg@hnb.lk to learn more.",https://www.youtube.com/watch?v=C21hjo_qq_4,10,9208,N/A,2021-07-15T04:37:51Z,,1
BmByKyx0y8M,ඔබේ සිහින නිවස ඔබටම හිමි කර දෙන HNB නිවාස ණය!,"සෑම දවසකම ඔබ සිහින දකින, ඔබේ සිහින නිවස ඔබටම හිමි කර දෙන HNB නිවාස ණය! 
වසර 5ක් දක්වා පොලිය පමණක් ගෙවීමේ අවස්ථාව, ආදායම් සමඟ වාරික වැඩි කරගැනීමේ අවස්ථාව, අවසන් ගෙවීම ලෙස මුල් ණය මුදලෙන් 50%ක් ගෙවීමේ හැකියාව, වසර 25ක් පුරා ගෙවීම් කාලයක් සහ අඩුම පොලී අනුපාතය සමඟ, ඔබේම නිවසක් හිමිකර ගැනීමේ සතුට ඔබටත්!
ඔබට සතුට හිමි කර දීම අපේද සතුටයි!

වැඩි විස්තර සඳහා පිවිසෙන්න https://bit.ly/HNBHomeLoan 
ඔබේ ණය ඉල්ලුම් කරන්න : https://bit.ly/HNBHomeLoanApplication

#HNBHomeLoans #HNB #MakingYouHappyMakesUsHappy",https://www.youtube.com/watch?v=BmByKyx0y8M,9,361,N/A,2025-03-04T06:51:04Z,"#HNBHomeLoans, #HNB, #MakingYouHappyMakesUsHappy",1
l1sWGhax2ms,Find your pathway to joy with HNB!,"Find your pathway to joy with HNB! Achieve your future goals & dreams, while we support your banking needs at HNB.
#HNB  #JoyToBankWith",https://www.youtube.com/watch?v=l1sWGhax2ms,12,17012,N/A,2022-09-23T10:58:55Z,"#HNB, #JoyToBankWith",1
rGHbfDZ4BY0,HNB Youth,"Fuel up your dreams, aspirations and goals with HNB Youth!
Visit https://bit.ly/3ktpkNR to learn more
#HNB #HNBYouth",https://www.youtube.com/watch?v=rGHbfDZ4BY0,9,89442,N/A,2021-03-03T05:57:57Z,"#HNB, #HNBYouth",1
P-lIU10adLY,Save more and Win more with HNB Mega Bonus!,"This festive season, save more with HNB to win more! Deposit any amount between Rs.50,000 /= to Rs.2,000,000/= at any HNB branch and earn yourself an exciting chance to win gifts from Damro, Abans and Singer.

*Conditions apply",https://www.youtube.com/watch?v=P-lIU10adLY,1,168,N/A,2017-12-13T07:38:42Z,,1
