video_id,title,description,url,likes,views,comment_count,published_at,hashtags,keyword_hits
5gc04m0ZRCY,"Bank of Ceylon, the Safest Place to Save","Bank of Ceylon, the Safest Place to Save
#BOC #BankersToTheNation",https://www.youtube.com/watch?v=5gc04m0ZRCY,5,446,1,2023-07-06T06:08:35Z,"#BOC, #BankersToTheNation",2
KLJH9IdTjGM,🇱🇰⚖️ Legal Officer Job Vacancy at Bank of Ceylon (BOC) | Apply Now! | 2025 | Sinhala | Sri Lanka,"⚖️ Legal Officer Job Vacancy at Bank of Ceylon (BOC) | Apply Now! ⚖️

📢 Exciting career opportunity at Bank of Ceylon (BOC)! If you are a qualified legal professional looking for a stable and rewarding career, BOC is hiring Legal Officers. Don’t miss this chance to join one of Sri Lanka’s leading banks!

🔑 Job Details:

Position: Legal Officer
Organization: Bank of Ceylon (BOC)

Salary:
Rs. 90,000.00 (1st Year)
Rs. 100,000.00 (2nd Year)
Salaries above Rs. 100,000.00 thereafter
Age Limit: 32 years or under
Closing Date: 2025.02.22

💼 Why Join Bank of Ceylon?
✔️ Secure a prestigious position in Sri Lanka’s top banking institution.
✔️ Competitive salary with structured annual increments.
✔️ Gain valuable experience in banking and financial law.

📄 How to Apply: https://www.boc.lk/careers/trainee-assistant-legal-officer-1/details
📄 Instructions to Candidates: https://drive.google.com/file/d/1pvzhRQbOOGxTeHD8Yz2AmZfeyqZ5bN0X/view?usp=sharing

Submit your application before 2025.02.22 as per the official job notice.
Ensure all required documents are included to avoid disqualification.
🌐 For More Information & Application Details:
Visit the official Bank of Ceylon (BOC) website or refer to the official job advertisement.

🚀 Start your career with BOC! Apply now and be part of Sri Lanka’s trusted banking institution!

🌟 Welcome to IQ School - IQ ඉස්කෝලේ | Your Guide to Job Opportunities and Professional Courses!

👉 Are you a job seeker looking for the latest job vacancies and tips on how to apply? Or perhaps you're interested in discovering professional courses to boost your qualifications? You've come to the right place! On this channel, we provide comprehensive information and guidance to help you navigate the job market and enhance your career prospects.

📋 What We Offer:

🔍 Job Vacancies: Stay updated with the latest job openings across various sectors in Sri Lanka and internationally. Learn about the application process, eligibility criteria, and important deadlines.
🎓 Professional Courses: Discover a wide range of professional courses that can help you acquire the necessary skills and qualifications to succeed in your career.
📈 Career Advice: Get expert tips on resume writing, interview preparation, and career development to improve your chances of landing your dream job.
🌐 Job Market Insights: Stay informed about current trends and opportunities in the job market to make well-informed career decisions.

🚀 Stay Connected:
Subscribe to our channel and hit the notification bell to never miss an update. Join our community of job seekers and career enthusiasts to share experiences, ask questions, and support each other.

📢 Join the Conversation:
Connect with us on social media for more tips and updates:

🔔Face book page link :- https://www.facebook.com/profile.php?id=100076366988755
🔔whatsapp channel link :- https://whatsapp.com/channel/0029VaCXqayHAdNSSupVc70M

👍 Don't Forget to Like, Share, and Subscribe for More Valuable Content!",https://www.youtube.com/watch?v=KLJH9IdTjGM,25,679,7,2025-02-10T13:30:11Z,,2
wiNNxIIV1ts,Bank Of Ceylon Vacancies 2025 – BOC Job Vacancies,"Apply Now - https://aluthjobs.com/job/bank-of-ceylon-job-vacancies-2025/

Related Questions?

- BOC Job Application Online
- BOC Job Application Online PDF
- BOC Bank Trainee Vacancies 2024 Online apply
 
☑️ අලුත්ම රැකියා අවස්ථා පිලිබදව සියලුම විස්තර ඔබගේ දුරකථනයටම ගෙන්වා ගැනීමට ඔබ භාවිතා කරනු ලබන සිම්පත් වර්ගය පහතින් තෝරා ලැබෙන SMS පණිවිඩය Send කරන්න 👇
https://www.aluthjobs.lk/p/activate-our-sms-service.html

☑️ අලුත්ම රැකියා පුරප්පාඩු රාශියක් සදහා බදවාගැනීම දැන් ඇරබුනා. දැනට නිකුත් වී ඇති රැකියා අවස්ථා,

👉 පුස්තකාල සහයක
👉 බැංකු පුහුණු
👉 ගුරු පුරප්පාඩු
👉 ග්‍රාම නිලධාරී

☑️  ඔබ  SLT Mobitel පාරිභෝගිකයෙක්නම් ඉහත රැකියා පිලිබදව වැඩි විස්තර හා අයදුම්පත SMS හරහා ඔබගේ ජංගම දුරකථනයටම ගෙන්වා ගැනීමට REG DREAMJOB ලෙස සදහන් කර 77011 ට SMS පණිවුඩයක් යොමු කරන්න..

(Rs. 2.00 + Tax Daily)

In this video, I going to show you how to find job vacancies in Sri Lanka. you can find online jobs, government jobs, private jobs, internet jobs, data entry jobs, part-time jobs, job vacancies Sri Lanka 2021, jobs SriLanka, jobs Sri Lanka Sinhala, and any kind of jobs by visiting https://www.aluthjobs.com/

also, you can get job applications, government gazettes, interview tips, CV templates in Sinhala, and many other things that will help you to find your job.

අලුත්ම රැකියාවක් සොයාගන්න මෙන්න නියම තැන - https://www.aluthjobs.com

නිවසේ සිටම අන්තර්ජාලයෙන් මුදල් සොයන ක්‍රම දැනගන්න මේ Channel එක බලන්න - https://www.youtube.com/c/LearnWithChathuka

ඔබ සතුව ඇති රැකියා පුරප්පාඩු අපේ YouTube චැනලය හරහා ප්‍රචාරය කරවා ගැනීමට අවශ්‍යනම් https://www.facebook.com/aluthjobsSL වන අපගේ Facebook පිටුව වෙත පණිවිඩයක් යොමු කරන්න. 

____________________________________________
👉 😍For Sponsorships & Offers - https://www.facebook.com/aluthjobsSL
____________________________________________

======================================================
Contact  Us On Facebook   -  https://www.facebook.com/aluthjobsSL
======================================================

☑️  Like Us On Facebook  - https://www.facebook.com/aluthjobsSL

☑️  Follow Us On Instagram  - https://www.instagram.com/aluthjobs/

☑️  Join Our WhatsApp Groups - 

Group 01 - https://chat.whatsapp.com/C8parfthLKMEOviAiIkyF5
Group 02 - https://chat.whatsapp.com/KE0Bdwg4MMxLJ0p2wv5560
Group 03 - https://chat.whatsapp.com/LQFbwOBIQfpKImuNqEMXFu
Group 04 - https://chat.whatsapp.com/DP7fXdGqV7H95cqBOm0dd9
Group 05 - https://chat.whatsapp.com/CTZTPjKQ9af3UgbfHRBc91
Group 06 - https://chat.whatsapp.com/Ftio7Dk2yhsJMDEfegzXW7
Group 07 - https://chat.whatsapp.com/GMjoeX7WFJs9TNuNMZGhWq
Group 08 - https://chat.whatsapp.com/BkL4v66yWgi4vur9F8j0Hp

අලුත්ම රැකියා පුරප්පාඩු  පලකරන අපේ Telegram Group එකට දැන්ම Join වෙන්න 👇
https://t.me/aluthjobs

☑️  Join Our Facebook Group - https://www.facebook.com/groups/aluthjobs/

☑️  Download Our Android App - https://play.google.com/store/apps/details?id=com.wJobVacanciesinSriLanka_12671977

👉🏼 Subscribe කරලා එකතු වුනු හැමෝටම ස්තුතියි ☑️
👉🏼 තාමත් අපිව Subscribe කරලා නැත්තම් දැන්ම අපිව Subscribe කරලා එකතු වෙන්න 🔔  ☑️

අන්තර්ජාලය හරහා මුදල් උපයන ක්‍රම ගැන නොමිලේ දැනගන්න දැන්ම Learn With Chathuka Telegram Group එකට එකතු වෙන්න 🙂👇
https://t.me/learnwithchathuka

🔹  ☑️ Like   ☑️ Share   ☑️ Comment   ☑️ Subscribe

Copyright ⓒ Aluthjobs.com All Rights Reserved.

#BOCJobVacancies #BankofCeylonJobs #Aluthjobs #SriLanka

RELATED TAGS -",https://www.youtube.com/watch?v=wiNNxIIV1ts,127,19001,5,2024-11-10T09:30:24Z,"#BOCJobVacancies, #BankofCeylonJobs, #Aluthjobs, #SriLanka",2
s-jjNgMFNmQ,Vacancies in Bank of Ceylon | Best Bank Jobs,"The bank of ceylon have started Aug., 1939. It is one of the best government bank in Sri Lanka. These bank have a lot of branches and big career staff. There are a lot of vacancies every year. All vacancies are published in news papers. You can check bank of ceylon vacancies at
http://web.boc.lk/careers.html
Seylan bank is similar to bank of ceylon. While seylan bank represent public bank, bank of ceylon represent government bank. You can check seylan bank vacancies at
https://suhada-maru.blogspot.com/2017/11/seylan-bank-vacancies.html
Seylan bank and bank of ceylon are leading banks in Sri Lanka. We wish to success for both bank
By Seylan Bank Vacancies team !!!!",https://www.youtube.com/watch?v=s-jjNgMFNmQ,0,224,0,2018-05-21T02:47:42Z,,1
zvcHPmh0Bsg,Bank of Ceylon Anthem, ,https://www.youtube.com/watch?v=zvcHPmh0Bsg,80,12577,2,2011-12-11T03:30:11Z,,1
HgJVGE6bN_4,BOC (Bank of Ceylon),"Bank of Ceylon is a government-owned, major commercial bank in Sri Lanka. Its head office is located in an iconic cylindrical building in Colombo, the political and commercial capital of the island.",https://www.youtube.com/watch?v=HgJVGE6bN_4,9,3361,1,2014-01-24T03:09:33Z,,2
vl5Z0KcF6k8,BOC Head Office #subscribe #bank #srilanka #modern  #architecture #visit #colombo    #travel #shorts,,https://www.youtube.com/watch?v=vl5Z0KcF6k8,20,1529,0,2023-07-06T12:30:35Z,,1
txiuLeGESYw,কমার্শিয়াল ব্যাংক অফ সিলন নিয়োগ বিজ্ঞপ্তি ২০২৩ || Commercial Bank Of Ceylon PLC Job Circular 2023,"কমার্শিয়াল ব্যাংক অফ সিলন নিয়োগ বিজ্ঞপ্তি ২০২৩ || Commercial Bank Of Ceylon PLC Job Circular 2023

☛☛আপনি কি বেকার? আপনি কি চাকুরি খুঁজছেন?☜☜ 
এর উত্তর যদি হ্যাঁ হয়, তবে এই চ্যানেলটি আপনার জন্য। এই চ্যানেলে প্রতিদিন নতুন নতুন চাকরির নিয়োগ বিজ্ঞপ্তির আপডেট ভিডিও দেওয়া হয়। আপনি যদি বাংলাদেশের একজন চাকরিপ্রার্থী হন তাহলে আপনি এই চ্যানেলের মাধ্যমে চাকরির সব আপডেট তথ্যই পাবেন।

♣♠ ইনফোরমেশন এন্ড এপ্লিকেশন কোন নিয়োগদাতা প্রতিষ্ঠান নয়। এই চ্যানেলটি খুব সতর্কতার সাথে বিভিন্ন অনলাইন জব পোর্টাল, জাতীয় পত্রিকা এবং বাংলাদেশের বিভিন্ন অফিসিয়াল ওয়েবসাইট থেকে নিয়োগ বিজ্ঞপ্তি সংগ্রহ করে প্রকাশ করে থাকে। প্রকাশিত যেকোনো ধরণের চাকরি তথ্য/বিজ্ঞাপন বা নিয়োগ-প্রক্রিয়ার দায়-দায়িত্ব স্ব-স্ব নিয়োগকারী প্রতিষ্ঠানের। এ সংক্রান্ত কোনো অসত্য বা অসম্পূর্ন তথ্য অথবা আর্থিক লেনদেনের দায় Information & Application এই চ্যানেলের নয়। চাকরিপ্রার্থীদের এই ব্যাপারে সতর্ক হবার জন্য পরামর্শ দেওয়া হচ্ছে।♣♠ 

নিয়োগ বিজ্ঞপ্তিটি সম্পর্কে বিস্তারিত জানতে হলে ভিজিট করুনঃ- https://all-job24.blogspot.com/

তথ্য-ক্যারিয়ার-বিজনেস এবং বিশ্ব-মহাবিশ্বসহ সব খবর একসঙ্গে পেতে হলে ক্লিক করুন এখানেঃ- https://bangla24business.blogspot.com/

উদ্যোক্তা হওয়ার উপায়, পণ্য, পরিষেবা, ব্যবসা, ব্যবসা শুরুর গাইডলাইন, কাস্টমার সার্ভিস, অনলাইন বিপণন, অনলাইন মার্কেটপ্লেস, , ফ্রিল্যান্সিং তথ্য, ব্যবসায়িক ধারণা ইত্যাদি সম্পর্কে বিশদ জানতে হলে ভিজিট করুনঃ- http://www.banglabusiness.net/

🔴Subscribe and hit the notification bell 🔔to know when new videos are being released 🔴Your like, Comment and sharing will be greatly appreciated and helps this Channel grow

Thanks for Watching This Video.

 ☑️Like ☑️ Comment ☑️ Share ☑️

💫💞For Sponsorship Contact💗🌷 👉👉Mail on:-  information.application74@gmail.com",https://www.youtube.com/watch?v=txiuLeGESYw,12,748,2,2023-03-08T05:03:22Z,,1
ESjZgomRnFc,Bank of Ceylon Job Vacancies 2025,"ලංකා බැංකුවේ රැකියා පුරප්පාඩු | Apply Now for BOC Jobs in Sri Lanka! 🇱🇰 | bank job vacancies 2025 | boc job vacancy | Rakiyalk |government job vacancies in Sri Lanka 2025

වැඩිදුර තොරතුරු  👉 https://rakiyalk.com/government-jobs/bank-of-ceylon-job-vacancies-2025/

More details: https://www.boc.lk/careers/trainee-assistant-legal-officer-1/details


#BOCJobs #BankOfCeylon #SriLankaJobs #BankingVacancies #JobVacancies #FinanceJobs #BOCCareers #SriLankaBankJobs #BOCRecruitment",https://www.youtube.com/watch?v=ESjZgomRnFc,3,274,0,2025-02-12T04:42:52Z,"#BOCJobs, #BankOfCeylon, #SriLankaJobs, #BankingVacancies, #JobVacancies, #FinanceJobs, #BOCCareers, #SriLankaBankJobs, #BOCRecruitment",2
UXjZ4vUYHVY,How to Log In Bank Of Ceylon Online Banking,"Logging into Bank of Ceylon (BOC) online banking is a straightforward process, offering customers the convenience of managing their accounts and transactions securely. You can access BOC online banking either through the official mobile application or directly via the website.

### Using the Mobile App:
1. **Download the App**: Search for ""Bank of Ceylon"" on the Play Store (for Android) or App Store (for iOS) and download the official BOC app.
2. **Log In**: Open the app and enter your username and password to access your account. If you haven’t registered yet, follow the instructions within the app to create your login credentials.

### Using a Web Browser:
1. **Visit the Official Website**: Open your browser and search for ""Bank of Ceylon online banking."" Ensure you click on the official website link to avoid phishing sites.
2. **Select Country**: Once on the homepage, locate the flag or arrow icon and select the country where your account is registered.
3. **Navigate to Online Banking**: At the top right corner of the page, click on the ""Online Banking"" or ""Smart Online Banking"" option.
4. **Log In**: After selecting the appropriate country, you will see the login option. Click on it and enter your credentials (username and password) to access your account.

If you haven't signed up for online banking, you can find a ""Register"" or ""Apply Online"" option on the website or app. Follow the prompts to set up your account.

### Tips:
- Ensure your internet connection is secure when logging in.
- Verify that you are on the official BOC website or app to protect your information.

Timestamps:  
0:00 Introduction  
0:02 Overview of Bank of Ceylon Online Banking  
0:16 Using the BOC Mobile App  
0:25 Navigating to the Bank of Ceylon Website  
0:34 Selecting Country and Online Banking Option  
0:52 Logging into Your Account  
1:04 Registering for Online Banking  
1:08 Conclusion  

Hashtags:  
#BankOfCeylon #OnlineBanking #MobileBanking #BOCBanking #BankLoginGuide #DigitalBanking #SecureBanking #LoginTutorial #FinanceManagement #BankingTips",https://www.youtube.com/watch?v=UXjZ4vUYHVY,0,101,0,2025-01-07T11:43:55Z,"###, ###, ###, #BankOfCeylon, #OnlineBanking, #MobileBanking, #BOCBanking, #BankLoginGuide, #DigitalBanking, #SecureBanking, #LoginTutorial, #FinanceManagement, #BankingTips",2
V7umnxaQhuI,Dr. Gamini Wickramasinghe new Chairman at Bank of Ceylon,"23-May-07, Bank of Ceylon's new Chairman assumes duties.",https://www.youtube.com/watch?v=V7umnxaQhuI,0,863,0,2007-05-26T10:04:53Z,,1
aQ38mek15pM,Bank of Ceylon & World Trade Center Towers in Sri Lanka #srilanka,,https://www.youtube.com/watch?v=aQ38mek15pM,5,202,0,2023-12-22T06:46:11Z,,1
4eHjBY0VLPU,Happy New year from Bank of Ceylon !,"Happy New Year! May 2025 bring abundant success, boundless happiness, and endless opportunities your way. Here’s to a bright and prosperous year ahead! 

#BOC #BankersToTheNation #2025NewYear",https://www.youtube.com/watch?v=4eHjBY0VLPU,7,218,0,2024-12-31T23:34:47Z,"#BOC, #BankersToTheNation, #2025NewYear",1
pWyQ8N4Fm0Q,Bank of Ceylon,,https://www.youtube.com/watch?v=pWyQ8N4Fm0Q,17,4983,1,2013-05-29T11:22:04Z,,1
XD6Qz7-KbUI,Bank of Ceylon to divest its subsidiary B.O.C. Travels,"Bank of Ceylon to divest its subsidiary B.O.C. Travels
#BusinessNews #adaderana24 
» Ada Derana Biz සිංහල
WEB: http://biz.adaderana.lk/

FACEBOOK: / biz.adaderan.  .
TWITTER: https://bit.ly/3X99sTF

» Ada Derana Biz English
WEB: http://bizenglish.adaderana.lk/

FACEBOOK: / bizenglish.a.  .
TWITTER: https://bit.ly/3E6zQES

» INSTAGRAM: https://bit.ly/3EBs1IT

» Telegram: https://t.me/AdaDeranaNews

» Viber: https://bit.ly/3gH7QwB

» News Alerts on your mobile: https://goo.gl/lnsVyc

» Mobile App:
GOOGLE PLAY: https://goo.gl/42v9Jl
APP STORE: https://goo.gl/TV9Yls",https://www.youtube.com/watch?v=XD6Qz7-KbUI,4,679,0,2024-05-22T05:31:58Z,"#BusinessNews, #adaderana24",1
9GIhUE2ITpk,B o c එකට මොකද උනේ | The attack on the Bank of Ceylon,,https://www.youtube.com/watch?v=9GIhUE2ITpk,41,1583,0,2024-12-29T11:14:08Z,,1
lOZ4Ndoh1JU,Latest Job Vacancies at Bank of Ceylon & People’s Bank in Sri Lanka | How to Apply & Requirements,"Are you looking for a stable career in banking? Explore the latest job vacancies at two of Sri Lanka’s leading banks: Bank of Ceylon (BOC) and People’s Bank. This video provides step-by-step guidance on how to apply, the qualifications required, and tips to enhance your application. Whether you’re a fresher or have some experience, these opportunities might be the perfect fit for you. Start your journey towards a successful banking career today!

Hashtags
#BankOfCeylon #PeoplesBank #SriLankaJobs #BankingJobs #JobVacancies #SriLankaBankJobs #BOCCareers #PeoplesBankRecruitment #srilankajobs 

links to apply

Bank of ceylon job advertisement : https://s3.ap-southeast-1.amazonaws.com/static.boc.lk/6980/media-241103011849.pdf

BOC career site : https://www.boc.lk/careers/administrator-data-centre-operations/details

Peoples bank careers : https://www.peoplesbank.lk/our-careers/",https://www.youtube.com/watch?v=lOZ4Ndoh1JU,63,5222,15,2024-11-08T03:21:17Z,"#BankOfCeylon, #PeoplesBank, #SriLankaJobs, #BankingJobs, #JobVacancies, #SriLankaBankJobs, #BOCCareers, #PeoplesBankRecruitment, #srilankajobs",1
DPdivVnb0sA,BOC Management Trainee Vacancies | BOC | Bank Job | Bank of Ceylon | Government Jobs | Shan Creation,"BOC Management Trainee Vacancies | BOC | Bank Job | Bank of Ceylon | Government Jobs | Shan Creation 

Download Application...
https://drive.google.com/file/d/1tc0_6GMNuT1o9X_bsaQB5FPD6Ibf83e0/view?usp=sharing

Download Advertisement...
https://drive.google.com/file/d/14m0C7lxt-vs_v-RnnKeClTN3U3mQsRvf/view?usp=sharing",https://www.youtube.com/watch?v=DPdivVnb0sA,151,22524,11,2024-07-07T08:30:17Z,,2
D9bzj6cbkKE,Management Trainee 2024- Bank of Ceylon (BOC) / Sinhala / Learn with Hasi,"About this video
Are you a recent graduate looking to kickstart your career in #banking? The Bank of Ceylon (BOC) offers an incredible opportunity through its #management  Trainee Program for #2024. In this video, I will guide you through everything you need about the application process, eligibility criteria, and tips to succeed in the BOC Management Trainee Program. 

Management Trainee Bank of Ceylon 2024, BOC Management Trainee Program, How to Apply for BOC Management Trainee, Bank of Ceylon Careers 2024, Sri Lanka Banking Jobs 2024, BOC Trainee Program Application Tips, Bank of Ceylon Job Opportunities, Recent Graduate Banking Jobs Sri Lanka, Career in Banking Sri Lanka, BOC Management Trainee Eligibility, Bank of Ceylon Management Trainee Overview, Banking Career Tips Sri Lanka, Finance Jobs Sri Lanka, BOC 2024 Recruitment, BOC Graduate Program, Bank of Ceylon Training Program, BOC Hiring Process, Sri Lankan Banking Careers, BOC Management Trainee Benefits, Preparing for BOC Interviews

credits:
music by penguinmusic - Better Day (penguinmusic)
https://www.youtube.com/@UCWXSa_zo49mPGMPs1Pt3dAg",https://www.youtube.com/watch?v=D9bzj6cbkKE,37,2412,5,2024-07-08T18:52:16Z,"#banking?, #management, #2024.",2
